,id,assessment,kingdom_name,phylum_name,scientific_name,main_common_name,Status code,criteria,trend_id,Common Name,genus,species,sub_species
30404,50302159,50302183,PLANTAE,TRACHEOPHYTA,Aerangis macrocentra,,NT,,4.0,,Aerangis,macrocentra,
30405,50302201,50302206,PLANTAE,TRACHEOPHYTA,Angraecum compactum,,LC,,4.0,,Angraecum,compactum,
30406,50302457,103006113,PLANTAE,TRACHEOPHYTA,Brachycorythis disoides,,VU,B2ab(iii); D1,2.0,,Brachycorythis,disoides,
30407,50302505,50302509,PLANTAE,TRACHEOPHYTA,Bulbophyllum bicoloratum,,LC,,4.0,,Bulbophyllum,bicoloratum,
30408,50302525,50302536,PLANTAE,TRACHEOPHYTA,Calanthe madagascariensis,,LC,,4.0,,Calanthe,madagascariensis,
30409,50302586,50302606,PLANTAE,TRACHEOPHYTA,Cynorkis gigas,,LC,,4.0,,Cynorkis,gigas,
30410,50388949,50388958,PLANTAE,TRACHEOPHYTA,Malus chitralensis,Chitral Crab Apple,DD,,2.0,Chitral Crab Apple,Malus,chitralensis,
30411,50390234,50390238,PLANTAE,TRACHEOPHYTA,Malus tschonoskii,Pillar Apple,DD,,4.0,Cinnoberapel,Malus,tschonoskii,
30412,50390234,50390238,PLANTAE,TRACHEOPHYTA,Malus tschonoskii,Pillar Apple,DD,,4.0,Pillar Apple,Malus,tschonoskii,
30413,50390234,50390238,PLANTAE,TRACHEOPHYTA,Malus tschonoskii,Pillar Apple,DD,,4.0,Pommier de sukawa,Malus,tschonoskii,
30414,50390234,50390238,PLANTAE,TRACHEOPHYTA,Malus tschonoskii,Pillar Apple,DD,,4.0,Pommier colonne,Malus,tschonoskii,
30415,50390234,50390238,PLANTAE,TRACHEOPHYTA,Malus tschonoskii,Pillar Apple,DD,,4.0,Wolliger Apfel,Malus,tschonoskii,
30416,50392770,50392800,PLANTAE,TRACHEOPHYTA,Prunus bifrons,,DD,,2.0,,Prunus,bifrons,
30417,50392936,50392939,PLANTAE,TRACHEOPHYTA,Prunus bokhariensis,Alubukhara,DD,,4.0,Alubukhara,Prunus,bokhariensis,
30418,50393255,50393258,PLANTAE,TRACHEOPHYTA,Prunus canescens,Gray-leaf Cherry,DD,,4.0,Gray-leaf Cherry,Prunus,canescens,
30419,50393255,50393258,PLANTAE,TRACHEOPHYTA,Prunus canescens,Gray-leaf Cherry,DD,,4.0,graublättrige Kirsche,Prunus,canescens,
30420,50393255,50393258,PLANTAE,TRACHEOPHYTA,Prunus canescens,Gray-leaf Cherry,DD,,4.0,Hoary Cherry,Prunus,canescens,
30421,50393739,50393743,PLANTAE,TRACHEOPHYTA,Prunus concinna,,DD,,4.0,,Prunus,concinna,
30422,50393773,50393777,PLANTAE,TRACHEOPHYTA,Prunus fenzliana,Fenzls Almond,DD,,4.0,kaukasische Mandel,Prunus,fenzliana,
30423,50393773,50393777,PLANTAE,TRACHEOPHYTA,Prunus fenzliana,Fenzls Almond,DD,,4.0,Fenzls Almond,Prunus,fenzliana,
30424,50394022,50394025,PLANTAE,TRACHEOPHYTA,Prunus ferganensis,,DD,,4.0,xin jiang tao,Prunus,ferganensis,
30425,50403541,50673957,PLANTAE,TRACHEOPHYTA,Prunus gracilis,Oklahoma Plum,LC,,4.0,Sour Plum,Prunus,gracilis,
30426,50403541,50673957,PLANTAE,TRACHEOPHYTA,Prunus gracilis,Oklahoma Plum,LC,,4.0,Hog Plum,Prunus,gracilis,
30427,50403541,50673957,PLANTAE,TRACHEOPHYTA,Prunus gracilis,Oklahoma Plum,LC,,4.0,Oklahoma Plum,Prunus,gracilis,
30428,50458195,50673974,PLANTAE,TRACHEOPHYTA,Prunus harvardii,Havard Plum,DD,,2.0,Havard Plum,Prunus,harvardii,
30429,50471966,50472010,PLANTAE,TRACHEOPHYTA,Prunus hortulana,Hortulan Plum,LC,,3.0,Hog Plum,Prunus,hortulana,
30430,50471966,50472010,PLANTAE,TRACHEOPHYTA,Prunus hortulana,Hortulan Plum,LC,,3.0,Ameixeira-Americana,Prunus,hortulana,
30431,50471966,50472010,PLANTAE,TRACHEOPHYTA,Prunus hortulana,Hortulan Plum,LC,,3.0,Gärtnerpflaume,Prunus,hortulana,
30432,50471966,50472010,PLANTAE,TRACHEOPHYTA,Prunus hortulana,Hortulan Plum,LC,,3.0,Wild-goose Plum,Prunus,hortulana,
30433,50471966,50472010,PLANTAE,TRACHEOPHYTA,Prunus hortulana,Hortulan Plum,LC,,3.0,Hortulan Plum,Prunus,hortulana,
30434,50475289,50475313,PLANTAE,TRACHEOPHYTA,Prunus incana,Willow Cherry,DD,,4.0,graue Kirschmandel,Prunus,incana,
30435,50475289,50475313,PLANTAE,TRACHEOPHYTA,Prunus incana,Willow Cherry,DD,,4.0,Willow Cherry,Prunus,incana,
30436,50475511,50475515,PLANTAE,TRACHEOPHYTA,Prunus incisa,Fuji Cherry,DD,,4.0,Märzkirsche,Prunus,incisa,
30437,50475511,50475515,PLANTAE,TRACHEOPHYTA,Prunus incisa,Fuji Cherry,DD,,4.0,Fuji Cherry,Prunus,incisa,
30438,50475511,50475515,PLANTAE,TRACHEOPHYTA,Prunus incisa,Fuji Cherry,DD,,4.0,Kojo-no-mai,Prunus,incisa,
30439,50475511,50475515,PLANTAE,TRACHEOPHYTA,Prunus incisa,Fuji Cherry,DD,,4.0,dvärgkörsbär,Prunus,incisa,
30440,50475932,50475935,PLANTAE,TRACHEOPHYTA,Prunus maritima,Beach Plum,DD,,4.0,Beach Plum,Prunus,maritima,
30441,50475932,50475935,PLANTAE,TRACHEOPHYTA,Prunus maritima,Beach Plum,DD,,4.0,Strandpflaume,Prunus,maritima,
30442,50475932,50475935,PLANTAE,TRACHEOPHYTA,Prunus maritima,Beach Plum,DD,,4.0,Shore Plum,Prunus,maritima,
30443,50623147,50673986,PLANTAE,TRACHEOPHYTA,Prunus jaquemontii,Flowering Almond,DD,,4.0,Dwarf Flowering Almond,Prunus,jaquemontii,
30444,50623147,50673986,PLANTAE,TRACHEOPHYTA,Prunus jaquemontii,Flowering Almond,DD,,4.0,Afgan Bush Cherry,Prunus,jaquemontii,
30445,50623147,50673986,PLANTAE,TRACHEOPHYTA,Prunus jaquemontii,Flowering Almond,DD,,4.0,Himalayan Bush Cherry,Prunus,jaquemontii,
30446,50623147,50673986,PLANTAE,TRACHEOPHYTA,Prunus jaquemontii,Flowering Almond,DD,,4.0,Flowering Almond,Prunus,jaquemontii,
30447,50623147,50673986,PLANTAE,TRACHEOPHYTA,Prunus jaquemontii,Flowering Almond,DD,,4.0,Pacquemont Cherry,Prunus,jaquemontii,
30448,50623166,50623181,PLANTAE,TRACHEOPHYTA,Prunus munsoniana,Creek Plum,LC,,3.0,Gänse-Pflaume,Prunus,munsoniana,
30449,50623166,50623181,PLANTAE,TRACHEOPHYTA,Prunus munsoniana,Creek Plum,LC,,3.0,Wild-goose Plum,Prunus,munsoniana,
30450,50623166,50623181,PLANTAE,TRACHEOPHYTA,Prunus munsoniana,Creek Plum,LC,,3.0,Hog Plum,Prunus,munsoniana,
30451,50623166,50623181,PLANTAE,TRACHEOPHYTA,Prunus munsoniana,Creek Plum,LC,,3.0,Creek Plum,Prunus,munsoniana,
30452,50623767,50623779,PLANTAE,TRACHEOPHYTA,Prunus murrayana,Murray Plum,CR,D,2.0,Murray Plum,Prunus,murrayana,
30453,50631663,50632509,PLANTAE,TRACHEOPHYTA,Prunus pensylvanica,Fire Cherry,LC,,3.0,Bird Cherry,Prunus,pensylvanica,
30454,50631663,50632509,PLANTAE,TRACHEOPHYTA,Prunus pensylvanica,Fire Cherry,LC,,3.0,Red Cherry,Prunus,pensylvanica,
30455,50631663,50632509,PLANTAE,TRACHEOPHYTA,Prunus pensylvanica,Fire Cherry,LC,,3.0,Pin Cherry,Prunus,pensylvanica,
30456,50631663,50632509,PLANTAE,TRACHEOPHYTA,Prunus pensylvanica,Fire Cherry,LC,,3.0,Fire Cherry,Prunus,pensylvanica,
30457,50631663,50632509,PLANTAE,TRACHEOPHYTA,Prunus pensylvanica,Fire Cherry,LC,,3.0,amerikanskt häggkörsbär,Prunus,pensylvanica,
30458,50631663,50632509,PLANTAE,TRACHEOPHYTA,Prunus pensylvanica,Fire Cherry,LC,,3.0,Feuerkirsche,Prunus,pensylvanica,
30459,50635658,50635661,PLANTAE,TRACHEOPHYTA,Prunus rivularis,Creek Plum,DD,,4.0,Creek Plum,Prunus,rivularis,
30460,50635658,50635661,PLANTAE,TRACHEOPHYTA,Prunus rivularis,Creek Plum,DD,,4.0,Gänse-Pflaume,Prunus,rivularis,
30461,50635658,50635661,PLANTAE,TRACHEOPHYTA,Prunus rivularis,Creek Plum,DD,,4.0,Hog Plum,Prunus,rivularis,
30462,50635658,50635661,PLANTAE,TRACHEOPHYTA,Prunus rivularis,Creek Plum,DD,,4.0,Gänse-Pflaume,Prunus,rivularis,
30463,50635658,50635661,PLANTAE,TRACHEOPHYTA,Prunus rivularis,Creek Plum,DD,,4.0,Creek Plum,Prunus,rivularis,
30464,50635658,50635661,PLANTAE,TRACHEOPHYTA,Prunus rivularis,Creek Plum,DD,,4.0,Wild-Goose Plum,Prunus,rivularis,
30465,50635658,50635661,PLANTAE,TRACHEOPHYTA,Prunus rivularis,Creek Plum,DD,,4.0,Hog Plum,Prunus,rivularis,
30466,50635658,50635661,PLANTAE,TRACHEOPHYTA,Prunus rivularis,Creek Plum,DD,,4.0,Wild-goose Plum,Prunus,rivularis,
30467,50636821,50636877,PLANTAE,TRACHEOPHYTA,Prunus subcordata,Klamath Plum,LC,,3.0,Klamath Plum,Prunus,subcordata,
30468,50636821,50636877,PLANTAE,TRACHEOPHYTA,Prunus subcordata,Klamath Plum,LC,,3.0,Pacific Plum,Prunus,subcordata,
30469,50636821,50636877,PLANTAE,TRACHEOPHYTA,Prunus subcordata,Klamath Plum,LC,,3.0,Sierra Plum,Prunus,subcordata,
30470,50636821,50636877,PLANTAE,TRACHEOPHYTA,Prunus subcordata,Klamath Plum,LC,,3.0,Western Plum,Prunus,subcordata,
30471,50643227,50643237,PLANTAE,TRACHEOPHYTA,Cyrtanthus flavus,,VU,D2,3.0,,Cyrtanthus,flavus,
30472,50643272,50643282,PLANTAE,TRACHEOPHYTA,Gethyllis britteniana,,LC,,3.0,,Gethyllis,britteniana,
30473,50643294,50643307,PLANTAE,TRACHEOPHYTA,Geissorhiza lithicola,,VU,D2,3.0,,Geissorhiza,lithicola,
30474,50643316,50643325,PLANTAE,TRACHEOPHYTA,Gladiolus oppositiflorus,,LC,,2.0,,Gladiolus,oppositiflorus,
30475,50668331,50668334,PLANTAE,TRACHEOPHYTA,Prunus umbellata,Hog Plum,LC,,3.0,Flatwoods Plum,Prunus,umbellata,
30476,50668331,50668334,PLANTAE,TRACHEOPHYTA,Prunus umbellata,Hog Plum,LC,,3.0,Allegheny Plum,Prunus,umbellata,
30477,50668331,50668334,PLANTAE,TRACHEOPHYTA,Prunus umbellata,Hog Plum,LC,,3.0,Hog Plum,Prunus,umbellata,
30478,50668331,50668334,PLANTAE,TRACHEOPHYTA,Prunus umbellata,Hog Plum,LC,,3.0,Flatwoods Plum,Prunus,umbellata,
30479,50668331,50668334,PLANTAE,TRACHEOPHYTA,Prunus umbellata,Hog Plum,LC,,3.0,Sloe Plum,Prunus,umbellata,
30480,50669154,50672305,PLANTAE,TRACHEOPHYTA,Prunus americana,American Plum,LC,,3.0,American Plum,Prunus,americana,
30481,50669154,50672305,PLANTAE,TRACHEOPHYTA,Prunus americana,American Plum,LC,,3.0,Amerikanische Pflaume,Prunus,americana,
30482,50669154,50672305,PLANTAE,TRACHEOPHYTA,Prunus americana,American Plum,LC,,3.0,Ameixeira-Americana,Prunus,americana,
30483,50669154,50672305,PLANTAE,TRACHEOPHYTA,Prunus americana,American Plum,LC,,3.0,American Red Plum,Prunus,americana,
30484,50669154,50672305,PLANTAE,TRACHEOPHYTA,Prunus americana,American Plum,LC,,3.0,Amerikanskt Plommon,Prunus,americana,
30485,50669154,50672305,PLANTAE,TRACHEOPHYTA,Prunus americana,American Plum,LC,,3.0,Amerikapflaume,Prunus,americana,
30486,50669154,50672305,PLANTAE,TRACHEOPHYTA,Prunus americana,American Plum,LC,,3.0,Goose Plum,Prunus,americana,
30487,50669154,50672305,PLANTAE,TRACHEOPHYTA,Prunus americana,American Plum,LC,,3.0,Prunier Américain,Prunus,americana,
30488,50669154,50672305,PLANTAE,TRACHEOPHYTA,Prunus americana,American Plum,LC,,3.0,Ciruelo Americano,Prunus,americana,
30489,50673310,50673313,PLANTAE,TRACHEOPHYTA,Prunus angustifolia,Cherokee Plum,LC,,3.0,Cherokee Plum,Prunus,angustifolia,
30490,50673310,50673313,PLANTAE,TRACHEOPHYTA,Prunus angustifolia,Cherokee Plum,LC,,3.0,Sandhill Plum,Prunus,angustifolia,
30491,50673310,50673313,PLANTAE,TRACHEOPHYTA,Prunus angustifolia,Cherokee Plum,LC,,3.0,Chickasaw Plum,Prunus,angustifolia,
30492,50673310,50673313,PLANTAE,TRACHEOPHYTA,Prunus angustifolia,Cherokee Plum,LC,,3.0,Florida Sand Plum,Prunus,angustifolia,
30493,50673310,50673313,PLANTAE,TRACHEOPHYTA,Prunus angustifolia,Cherokee Plum,LC,,3.0,Chicasapflaume,Prunus,angustifolia,
30494,50673310,50673313,PLANTAE,TRACHEOPHYTA,Prunus angustifolia,Cherokee Plum,LC,,3.0,chickasawplommon,Prunus,angustifolia,
30495,50673310,50673313,PLANTAE,TRACHEOPHYTA,Prunus angustifolia,Cherokee Plum,LC,,3.0,Sand Plum,Prunus,angustifolia,
30496,50673310,50673313,PLANTAE,TRACHEOPHYTA,Prunus angustifolia,Cherokee Plum,LC,,3.0,Mountain Cherry,Prunus,angustifolia,
30497,50770415,2807238,PLANTAE,TRACHEOPHYTA,Hopea pedicellata,,EN,A2cd,2.0,,Hopea,pedicellata,
30498,51203944,2347475,PLANTAE,TRACHEOPHYTA,Alnus alnobetula,Green Alder,LC,,3.0,Alpenerle,Alnus,alnobetula,
30499,51203944,2347475,PLANTAE,TRACHEOPHYTA,Alnus alnobetula,Green Alder,LC,,3.0,European Green Alder,Alnus,alnobetula,
30500,51203944,2347475,PLANTAE,TRACHEOPHYTA,Alnus alnobetula,Green Alder,LC,,3.0,Bergerle,Alnus,alnobetula,
30501,51203944,2347475,PLANTAE,TRACHEOPHYTA,Alnus alnobetula,Green Alder,LC,,3.0,Ontano Verde,Alnus,alnobetula,
30502,51203944,2347475,PLANTAE,TRACHEOPHYTA,Alnus alnobetula,Green Alder,LC,,3.0,Ontano Alpino,Alnus,alnobetula,
30503,51203944,2347475,PLANTAE,TRACHEOPHYTA,Alnus alnobetula,Green Alder,LC,,3.0,Aune des Alpes,Alnus,alnobetula,
30504,51203944,2347475,PLANTAE,TRACHEOPHYTA,Alnus alnobetula,Green Alder,LC,,3.0,Aulne des Alpes,Alnus,alnobetula,
30505,51203944,2347475,PLANTAE,TRACHEOPHYTA,Alnus alnobetula,Green Alder,LC,,3.0,Groene Els,Alnus,alnobetula,
30506,51203944,2347475,PLANTAE,TRACHEOPHYTA,Alnus alnobetula,Green Alder,LC,,3.0,Aune vert,Alnus,alnobetula,
30507,51203944,2347475,PLANTAE,TRACHEOPHYTA,Alnus alnobetula,Green Alder,LC,,3.0,Green Alder,Alnus,alnobetula,
30508,51203944,2347475,PLANTAE,TRACHEOPHYTA,Alnus alnobetula,Green Alder,LC,,3.0,Alpen-Erle,Alnus,alnobetula,
30509,51203944,2347475,PLANTAE,TRACHEOPHYTA,Alnus alnobetula,Green Alder,LC,,3.0,Aulne vert,Alnus,alnobetula,
30510,51206406,51206409,PLANTAE,TRACHEOPHYTA,Ostryopsis intermedia,,VU,B1ab(iii),2.0,,Ostryopsis,intermedia,
30511,51207148,51207157,PLANTAE,TRACHEOPHYTA,Betula ashburneri,,LC,,3.0,,Betula,ashburneri,
30512,51207347,86134578,PLANTAE,TRACHEOPHYTA,Betula celtiberica,,DD,,4.0,,Betula,celtiberica,
30513,51207376,51207392,PLANTAE,TRACHEOPHYTA,Betula cordifolia,Mountain White Birch,LC,,3.0,bouleau blanc,Betula,cordifolia,
30514,51207376,51207392,PLANTAE,TRACHEOPHYTA,Betula cordifolia,Mountain White Birch,LC,,3.0,bouleau à feuilles cordées,Betula,cordifolia,
30515,51207376,51207392,PLANTAE,TRACHEOPHYTA,Betula cordifolia,Mountain White Birch,LC,,3.0,Mountain White Birch,Betula,cordifolia,
30516,51207376,51207392,PLANTAE,TRACHEOPHYTA,Betula cordifolia,Mountain White Birch,LC,,3.0,Hearleaf Birch,Betula,cordifolia,
30517,51207376,51207392,PLANTAE,TRACHEOPHYTA,Betula cordifolia,Mountain White Birch,LC,,3.0,Speckled Birch,Betula,cordifolia,
30518,51207571,51207576,PLANTAE,TRACHEOPHYTA,Betula dahurica var. dahurica,,LC,,3.0,,Betula,dahurica,
30519,51207600,51207660,PLANTAE,TRACHEOPHYTA,Betula dahurica var. okuboi,,DD,,4.0,,Betula,okuboi;dahurica,
30520,51207915,51207919,PLANTAE,TRACHEOPHYTA,Betula gmelinii,,LC,,3.0,sha sheng hua,Betula,gmelinii,
30521,51207935,51207939,PLANTAE,TRACHEOPHYTA,Betula gynoterminalis,,CR,D,4.0,Gong shan hua,Betula,gynoterminalis,
30522,51208029,51208054,PLANTAE,TRACHEOPHYTA,Betula murrayana,Murray Birch,CR,D,2.0,Murray's Birch,Betula,murrayana,
30523,51208029,51208054,PLANTAE,TRACHEOPHYTA,Betula murrayana,Murray Birch,CR,D,2.0,Murray Birch,Betula,murrayana,
30524,51208473,51208476,PLANTAE,TRACHEOPHYTA,Betula skvorsovii,,DD,,4.0,,Betula,skvorsovii,
30525,51247667,51248842,PLANTAE,TRACHEOPHYTA,Brugmansia insignis,,EW,,,Maikoa,Brugmansia,insignis,
30526,51247667,51248842,PLANTAE,TRACHEOPHYTA,Brugmansia insignis,,EW,,,Toé,Brugmansia,insignis,
30527,51247667,51248842,PLANTAE,TRACHEOPHYTA,Brugmansia insignis,,EW,,,Huanduj,Brugmansia,insignis,
30528,51247690,58396933,PLANTAE,TRACHEOPHYTA,Brugmansia sanguinea,Guamuco,EW,,,Huanduj,Brugmansia,sanguinea,
30529,51247690,58396933,PLANTAE,TRACHEOPHYTA,Brugmansia sanguinea,Guamuco,EW,,,Guamuco,Brugmansia,sanguinea,
30530,51247699,58913403,PLANTAE,TRACHEOPHYTA,Brugmansia suaveolens,,EW,,,,Brugmansia,suaveolens,
30531,51247708,58386508,PLANTAE,TRACHEOPHYTA,Brugmansia arborea,Borrachero,EW,,,Borrachero,Brugmansia,arborea,
30532,51247708,58386508,PLANTAE,TRACHEOPHYTA,Brugmansia arborea,Borrachero,EW,,,Huanduj,Brugmansia,arborea,
30533,51247712,58903534,PLANTAE,TRACHEOPHYTA,Brugmansia vulcanicola,Guamuco,EW,,,Guamuco Viejo,Brugmansia,vulcanicola,
30534,51247712,58903534,PLANTAE,TRACHEOPHYTA,Brugmansia vulcanicola,Guamuco,EW,,,Guamuco,Brugmansia,vulcanicola,
30535,53785686,53798717,PLANTAE,TRACHEOPHYTA,Ammoides pusilla,Cerfeuil,LC,,3.0,Gazar esh-sheytan,Ammoides,pusilla,
30536,53785686,53798717,PLANTAE,TRACHEOPHYTA,Ammoides pusilla,Cerfeuil,LC,,3.0,Cerfolium,Ammoides,pusilla,
30537,53785686,53798717,PLANTAE,TRACHEOPHYTA,Ammoides pusilla,Cerfeuil,LC,,3.0,Rigl el-ghorba,Ammoides,pusilla,
30538,53785686,53798717,PLANTAE,TRACHEOPHYTA,Ammoides pusilla,Cerfeuil,LC,,3.0,Ammoides,Ammoides,pusilla,
30539,53785686,53798717,PLANTAE,TRACHEOPHYTA,Ammoides pusilla,Cerfeuil,LC,,3.0,Tarraguillo,Ammoides,pusilla,
30540,53785686,53798717,PLANTAE,TRACHEOPHYTA,Ammoides pusilla,Cerfeuil,LC,,3.0,Nanoukha,Ammoides,pusilla,
30541,53785686,53798717,PLANTAE,TRACHEOPHYTA,Ammoides pusilla,Cerfeuil,LC,,3.0,Seseli do reyno,Ammoides,pusilla,
30542,53785686,53798717,PLANTAE,TRACHEOPHYTA,Ammoides pusilla,Cerfeuil,LC,,3.0,Ammio menor,Ammoides,pusilla,
30543,53785686,53798717,PLANTAE,TRACHEOPHYTA,Ammoides pusilla,Cerfeuil,LC,,3.0,Cerfeuil,Ammoides,pusilla,
30544,53785686,53798717,PLANTAE,TRACHEOPHYTA,Ammoides pusilla,Cerfeuil,LC,,3.0,Kamoun habsi,Ammoides,pusilla,
30545,53785726,53798727,PLANTAE,TRACHEOPHYTA,Aristolochia paucinervis,Aristoloche à nervures peu nombreuses,LC,,3.0,Bereztem,Aristolochia,paucinervis,
30546,53785726,53798727,PLANTAE,TRACHEOPHYTA,Aristolochia paucinervis,Aristoloche à nervures peu nombreuses,LC,,3.0,Herva bicha,Aristolochia,paucinervis,
30547,53785726,53798727,PLANTAE,TRACHEOPHYTA,Aristolochia paucinervis,Aristoloche à nervures peu nombreuses,LC,,3.0,Aristoloquia larga,Aristolochia,paucinervis,
30548,53785726,53798727,PLANTAE,TRACHEOPHYTA,Aristolochia paucinervis,Aristoloche à nervures peu nombreuses,LC,,3.0,Aristoloquia macho,Aristolochia,paucinervis,
30549,53785726,53798727,PLANTAE,TRACHEOPHYTA,Aristolochia paucinervis,Aristoloche à nervures peu nombreuses,LC,,3.0,Annk-ej-jemel,Aristolochia,paucinervis,
30550,53785726,53798727,PLANTAE,TRACHEOPHYTA,Aristolochia paucinervis,Aristoloche à nervures peu nombreuses,LC,,3.0,Aristolochia lunga,Aristolochia,paucinervis,
30551,53785726,53798727,PLANTAE,TRACHEOPHYTA,Aristolochia paucinervis,Aristoloche à nervures peu nombreuses,LC,,3.0,Aristoloche longue,Aristolochia,paucinervis,
30552,53785726,53798727,PLANTAE,TRACHEOPHYTA,Aristolochia paucinervis,Aristoloche à nervures peu nombreuses,LC,,3.0,Aristoloche à nervures peu nombreuses,Aristolochia,paucinervis,
30553,53785731,53798732,PLANTAE,TRACHEOPHYTA,Bunium bulbocastanum,Great Pignut,LC,,3.0,Bulbocastano comune,Bunium,bulbocastanum,
30554,53785731,53798732,PLANTAE,TRACHEOPHYTA,Bunium bulbocastanum,Great Pignut,LC,,3.0,Châtaigne de terre,Bunium,bulbocastanum,
30555,53785731,53798732,PLANTAE,TRACHEOPHYTA,Bunium bulbocastanum,Great Pignut,LC,,3.0,Erdkastanie,Bunium,bulbocastanum,
30556,53785731,53798732,PLANTAE,TRACHEOPHYTA,Bunium bulbocastanum,Great Pignut,LC,,3.0,Black-caraway,Bunium,bulbocastanum,
30557,53785731,53798732,PLANTAE,TRACHEOPHYTA,Bunium bulbocastanum,Great Pignut,LC,,3.0,Echter Knollenkümmel,Bunium,bulbocastanum,
30558,53785731,53798732,PLANTAE,TRACHEOPHYTA,Bunium bulbocastanum,Great Pignut,LC,,3.0,Bunium noix-de-terre,Bunium,bulbocastanum,
30559,53785731,53798732,PLANTAE,TRACHEOPHYTA,Bunium bulbocastanum,Great Pignut,LC,,3.0,Bulbocastaña,Bunium,bulbocastanum,
30560,53785731,53798732,PLANTAE,TRACHEOPHYTA,Bunium bulbocastanum,Great Pignut,LC,,3.0,Lefet Lekhela,Bunium,bulbocastanum,
30561,53785731,53798732,PLANTAE,TRACHEOPHYTA,Bunium bulbocastanum,Great Pignut,LC,,3.0,Great Pignut,Bunium,bulbocastanum,
30562,53785731,53798732,PLANTAE,TRACHEOPHYTA,Bunium bulbocastanum,Great Pignut,LC,,3.0,Nabo castañero,Bunium,bulbocastanum,
30563,53785731,53798732,PLANTAE,TRACHEOPHYTA,Bunium bulbocastanum,Great Pignut,LC,,3.0,Akutar,Bunium,bulbocastanum,
30564,53785731,53798732,PLANTAE,TRACHEOPHYTA,Bunium bulbocastanum,Great Pignut,LC,,3.0,Castaña de tierra,Bunium,bulbocastanum,
30565,53785731,53798732,PLANTAE,TRACHEOPHYTA,Bunium bulbocastanum,Great Pignut,LC,,3.0,Talgudi,Bunium,bulbocastanum,
30566,53785739,53798737,PLANTAE,TRACHEOPHYTA,Carlina gummifera,Stemless Atractylis,LC,,3.0,Chardon a Glu,Carlina,gummifera,
30567,53785739,53798737,PLANTAE,TRACHEOPHYTA,Carlina gummifera,Stemless Atractylis,LC,,3.0,Stemless Atractylis,Carlina,gummifera,
30568,53785739,53798737,PLANTAE,TRACHEOPHYTA,Carlina gummifera,Stemless Atractylis,LC,,3.0,Chameleâo branco bastardo,Carlina,gummifera,
30569,53785739,53798737,PLANTAE,TRACHEOPHYTA,Carlina gummifera,Stemless Atractylis,LC,,3.0,Camaleón blanco,Carlina,gummifera,
30570,53785739,53798737,PLANTAE,TRACHEOPHYTA,Carlina gummifera,Stemless Atractylis,LC,,3.0,Masticogna laticifera,Carlina,gummifera,
30571,53785739,53798737,PLANTAE,TRACHEOPHYTA,Carlina gummifera,Stemless Atractylis,LC,,3.0,Carlina bastarda,Carlina,gummifera,
30572,53785739,53798737,PLANTAE,TRACHEOPHYTA,Carlina gummifera,Stemless Atractylis,LC,,3.0,Carline à gomme,Carlina,gummifera,
30573,53785739,53798737,PLANTAE,TRACHEOPHYTA,Carlina gummifera,Stemless Atractylis,LC,,3.0,Aljonje,Carlina,gummifera,
30574,53785739,53798737,PLANTAE,TRACHEOPHYTA,Carlina gummifera,Stemless Atractylis,LC,,3.0,Asad lared,Carlina,gummifera,
30575,53785739,53798737,PLANTAE,TRACHEOPHYTA,Carlina gummifera,Stemless Atractylis,LC,,3.0,Chouk lelek,Carlina,gummifera,
30576,53785739,53798737,PLANTAE,TRACHEOPHYTA,Carlina gummifera,Stemless Atractylis,LC,,3.0,"Cardo ajonjera, ",Carlina,gummifera,
30577,53785739,53798737,PLANTAE,TRACHEOPHYTA,Carlina gummifera,Stemless Atractylis,LC,,3.0,Addad,Carlina,gummifera,
30578,53785790,53798742,PLANTAE,TRACHEOPHYTA,Mandragora autumnalis,Pomme d’amour,LC,,3.0,Pomme d’amour,Mandragora,autumnalis,
30579,53785790,53798742,PLANTAE,TRACHEOPHYTA,Mandragora autumnalis,Pomme d’amour,LC,,3.0,Beid el-ghoul,Mandragora,autumnalis,
30580,53785790,53798742,PLANTAE,TRACHEOPHYTA,Mandragora autumnalis,Pomme d’amour,LC,,3.0,Love Apple,Mandragora,autumnalis,
30581,53785790,53798742,PLANTAE,TRACHEOPHYTA,Mandragora autumnalis,Pomme d’amour,LC,,3.0,Mandrágora,Mandragora,autumnalis,
30582,53785790,53798742,PLANTAE,TRACHEOPHYTA,Mandragora autumnalis,Pomme d’amour,LC,,3.0,Autumn Mandrake,Mandragora,autumnalis,
30583,53785790,53798742,PLANTAE,TRACHEOPHYTA,Mandragora autumnalis,Pomme d’amour,LC,,3.0,Taryala,Mandragora,autumnalis,
30584,53785790,53798742,PLANTAE,TRACHEOPHYTA,Mandragora autumnalis,Pomme d’amour,LC,,3.0,Berenguenilla,Mandragora,autumnalis,
30585,53785790,53798742,PLANTAE,TRACHEOPHYTA,Mandragora autumnalis,Pomme d’amour,LC,,3.0,Tuffah el ghoula,Mandragora,autumnalis,
30586,53785790,53798742,PLANTAE,TRACHEOPHYTA,Mandragora autumnalis,Pomme d’amour,LC,,3.0,Tuffah eljenn,Mandragora,autumnalis,
30587,53785801,53798747,PLANTAE,TRACHEOPHYTA,Valeriana tuberosa,Valériane tubéreuse,LC,,3.0,Tizorin,Valeriana,tuberosa,
30588,53785801,53798747,PLANTAE,TRACHEOPHYTA,Valeriana tuberosa,Valériane tubéreuse,LC,,3.0,Valeriana tuberosa,Valeriana,tuberosa,
