sc_name,genus,species,family,iucn_status_code,common_names,regions,wwf_high_risk_flag
Vatica obscura,Vatica,obscura,Dipterocarpaceae,,,,
Vatica odorata,Vatica,odorata,Dipterocarpaceae,,,,
Vatica pachyphylla,Vatica,pachyphylla,Dipterocarpaceae,,,,
Vatica pallida,Vatica,pallida,Dipterocarpaceae,,,,
Vatica parvifolia,Vatica,parvifolia,Dipterocarpaceae,,,,
Vatica pauciflora,Vatica,pauciflora,Dipterocarpaceae,,,,
Vatica pedicellata,Vatica,pedicellata,Dipterocarpaceae,,,,
Vatica pentandra,Vatica,pentandra,Dipterocarpaceae,,,,
Vatica perakensis,Vatica,perakensis,Dipterocarpaceae,,,,
Vatica philastraena,Vatica,philastraena,Dipterocarpaceae,,,,
Vatica rassak,Vatica,rassak,Dipterocarpaceae,,,,
Vatica rhynchocarpa,Vatica,rhynchocarpa,Dipterocarpaceae,,,,
Vatica ridleyana,Vatica,ridleyana,Dipterocarpaceae,,,,
Vatica rotata,Vatica,rotata,Dipterocarpaceae,,,,
Vatica sarawakensis,Vatica,sarawakensis,Dipterocarpaceae,,,,
Vatica scaphula,Vatica,scaphula,Dipterocarpaceae,,,,
Vatica scortechinii,Vatica,scortechinii,Dipterocarpaceae,,,,
Vatica soepadmoi,Vatica,soepadmoi,Dipterocarpaceae,,,,
Vatica spp.,Vatica,spp.,Dipterocarpaceae,,,,
Vatica stapfiana,Vatica,stapfiana,Dipterocarpaceae,,,,
Vatica subglabra,Vatica,subglabra,Dipterocarpaceae,,,,
Vatica teysmanniana,Vatica,teysmanniana,Dipterocarpaceae,,,,
Vatica tonkinensis,Vatica,tonkinensis,Dipterocarpaceae,,,,
Vatica umbonata,Vatica,umbonata,Dipterocarpaceae,,,,
Vatica venulosa,Vatica,venulosa,Dipterocarpaceae,,,,
Vatica xishuangbannaensis,Vatica,xishuangbannaensis,Dipterocarpaceae,,,,
Vaughania cloiselii,Vaughania,cloiselii,,,,,
Vavaea bantamensis,Vavaea,bantamensis,,,,,
Veitchia filifera,Veitchia,filifera,,,,,
Veitchia joannis,Veitchia,joannis,,,,,
Veitchia macdanielsii,Veitchia,macdanielsii,,,,,
Veitchia metiti,Veitchia,metiti,,,,,
Veitchia montgomeryana,Veitchia,montgomeryana,,,,,
Veitchia simulans,Veitchia,simulans,,,,,
Veitchia spiralis,Veitchia,spiralis,,,,,
Veitchia vitiensis,Veitchia,vitiensis,,,,,
Ventenata blanchei,Ventenata,blanchei,,,,,
Ventenata dubia,Ventenata,dubia,,,,,
Vepris allenii,Vepris,allenii,,,,,
Vepris arushensis,Vepris,arushensis,,,,,
Vepris borenensis,Vepris,borenensis,,,,,
Vepris drummondii,Vepris,drummondii,,,,,
Vepris felicis,Vepris,felicis,,,,,
Vepris glandulosa,Vepris,glandulosa,,,,,
Vepris hanangensis,Vepris,hanangensis,,,,,
Vepris heterophylla,Vepris,heterophylla,,,,,
Vepris lecomteana,Vepris,lecomteana,,,,,
Vepris mandangoa,Vepris,mandangoa,,,,,
Vepris morogorensis,Vepris,morogorensis,,,,,
Vepris samburuensis,Vepris,samburuensis,,,,,
Vepris sansibarensis,Vepris,sansibarensis,,,,,
Vepris suaveolens,Vepris,suaveolens,,,,,
Vepris subalata,Vepris,subalata,,,,,
Vepris trifoliolata,Vepris,trifoliolata,,,,,
Vepris unifoliolata,Vepris,unifoliolata,,,,,
Veratrum mengtzeanum,Veratrum,mengtzeanum,,,,,
Verbascum capitis-viridis,Verbascum,capitis-viridis,,,,,
Verbascum cystolithicum,Verbascum,cystolithicum,,,,,
Verbascum decursivum,Verbascum,decursivum,,,,,
Verbascum litigiosum,Verbascum,litigiosum,,,,,
Verbascum purpureum,Verbascum,purpureum,,,,,
Verbascum transcaucasicum,Verbascum,transcaucasicum,,,,,
Verbena darwinii,Verbena,darwinii,,,,,
Verbena demissa,Verbena,demissa,,,,,
Verbena fournieri,Verbena,fournieri,,,,,
Verbena sedula,Verbena,sedula,,,,,
Verbena townsendii,Verbena,townsendii,,,,,
Verbesina barclayae,Verbesina,barclayae,,,,,
Verbesina brachypoda,Verbesina,brachypoda,,,,,
Verbesina caymanensis,Verbesina,caymanensis,,,,,
Verbesina ecuatoriana,Verbesina,ecuatoriana,,,,,
Verbesina harlingii,Verbesina,harlingii,,,,,
Verbesina kingii,Verbesina,kingii,,,,,
Verbesina latisquama,Verbesina,latisquama,,,,,
Verbesina mameana,Verbesina,mameana,,,,,
Verbesina minuticeps,Verbesina,minuticeps,,,,,
Verbesina pentantha,Verbesina,pentantha,,,,,
Verbesina petrobioides,Verbesina,petrobioides,,,,,
Verbesina pseudoclausseni,Verbesina,pseudoclausseni,,,,,
Verbesina rivetii,Verbesina,rivetii,,,,,
Verbesina rupestris,Verbesina,rupestris,,,,,
Verbesina saloyensis,Verbesina,saloyensis,,,,,
Verbesina villonacoensis,Verbesina,villonacoensis,,,,,
Vernonia agrianthoides,Vernonia,agrianthoides,,,,,
Vernonia arborescens,Vernonia,arborescens,,,,,
Vernonia ballyi,Vernonia,ballyi,,,,,
Vernonia bamendae,Vernonia,bamendae,,,,,
Vernonia cockburniana,Vernonia,cockburniana,,,,,
Vernonia congolensis,Vernonia,congolensis,,,,,
Vernonia duvigneaudii,Vernonia,duvigneaudii,,,,,
Vernonia nonoensis,Vernonia,nonoensis,,,,,
Vernonia parapetersii,Vernonia,parapetersii,,,,,
Vernonia platylepis,Vernonia,platylepis,,,,,
Vernonia scaettae,Vernonia,scaettae,,,,,
Vernonia sechellensis,Vernonia,sechellensis,,,,,
Vernonia tinctosetosa,Vernonia,tinctosetosa,,,,,
Vernonia unicata,Vernonia,unicata,,,,,
Vernonia zollingerianoides,Vernonia,zollingerianoides,,,,,
Veronica allahuekberensis,Veronica,allahuekberensis,,,,,
Veronica americana,Veronica,americana,,,,,
Veronica anagallis-aquatica,Veronica,anagallis-aquatica,,,,,
Veronica anagalloides,Veronica,anagalloides,,,,,
Veronica beccabunga,Veronica,beccabunga,,,,,
Veronica catenata,Veronica,catenata,,,,,
Veronica euxina,Veronica,euxina,,,,,
Veronica mannii,Veronica,mannii,,,,,
Veronica micrantha,Veronica,micrantha,,,,,
Veronica nevadensis,Veronica,nevadensis,,,,,
Veronica oetaea,Veronica,oetaea,,,,,
Veronica peregrina,Veronica,peregrina,,,,,
Veronica repens,Veronica,repens,,,,,
Veronica scutellata,Veronica,scutellata,,,,,
Veronica serpyllifolia,Veronica,serpyllifolia,,,,,
Veronica transcaucasica,Veronica,transcaucasica,,,,,
Veronica turrilliana,Veronica,turrilliana,,,,,
Verschaffeltia splendida,Verschaffeltia,splendida,,,,,
Vetiveria fulvibarbis,Vetiveria,fulvibarbis,,,,,
Vexillabium yakushimense,Vexillabium,yakushimense,,,,,
Viburnum arboreum,Viburnum,arboreum,,,,,
Viburnum costaricanum,Viburnum,costaricanum,,,,,
Viburnum divaricatum,Viburnum,divaricatum,,,,,
Viburnum elatum,Viburnum,elatum,,,,,
Viburnum hondurense,Viburnum,hondurense,,,,,
Viburnum maculatum,Viburnum,maculatum,,,,,
Viburnum molinae,Viburnum,molinae,,,,,
Viburnum mortonianum,Viburnum,mortonianum,,,,,
Viburnum stellato-tomentosum,Viburnum,stellato-tomentosum,,,,,
Viburnum subdentatum,Viburnum,subdentatum,,,,,
Viburnum subpubescens,Viburnum,subpubescens,,,,,
Viburnum treleasei,Viburnum,treleasei,,,,,
Viburnum tridentatum,Viburnum,tridentatum,,,,,
Viburnum villosum,Viburnum,villosum,,,,,
Vicia amoena,Vicia,amoena,,,,,
Vicia articulata,Vicia,articulata,,,,,
Vicia assyriaca,Vicia,assyriaca,,,,,
Vicia barbazitae,Vicia,barbazitae,,,,,
Vicia bifoliolata,Vicia,bifoliolata,,,,,
Vicia capreolata,Vicia,capreolata,,,,,
Vicia ciliatula,Vicia,ciliatula,,,,,
Vicia costae,Vicia,costae,,,,,
Vicia cretica,Vicia,cretica,,,,,
Vicia ervilia,Vicia,ervilia,,,,,
Vicia erzurumica,Vicia,erzurumica,,,,,
Vicia esdraelonensis,Vicia,esdraelonensis,,,,,
Vicia ferreirensis,Vicia,ferreirensis,,,,,
Vicia fulgens,Vicia,fulgens,,,,,
Vicia galeata,Vicia,galeata,,,,,
Vicia grandiflora,Vicia,grandiflora,,,,,
Vicia hyaeniscyamus,Vicia,hyaeniscyamus,,,,,
Vicia hybrida,Vicia,hybrida,,,,,
Vicia hyrcanica,Vicia,hyrcanica,,,,,
Vicia johannis,Vicia,johannis,,,,,
Vicia kalakhensis,Vicia,kalakhensis,,,,,
Vicia leucophaea,Vicia,leucophaea,,,,,
Vicia lomensis,Vicia,lomensis,,,,,
Vicia lutea,Vicia,lutea,,,,,
Vicia melanops,Vicia,melanops,,,,,
Vicia menziesii,Vicia,menziesii,,,,,
Vicia minutiflora,Vicia,minutiflora,,,,,
Vicia mollis,Vicia,mollis,,,,,
Vicia narbonensis,Vicia,narbonensis,,,,,
Vicia ocalensis,Vicia,ocalensis,,,,,
Vicia oroboides,Vicia,oroboides,,,,,
Vicia orobus,Vicia,orobus,,,,,
Vicia pannonica,Vicia,pannonica,,,,,
Vicia pisiformis,Vicia,pisiformis,,,,,
Vicia qatmensis,Vicia,qatmensis,,,,,
Vicia quadrijuga,Vicia,quadrijuga,,,,,
Vicia sericocarpa,Vicia,sericocarpa,,,,,
Vicia serratifolia,Vicia,serratifolia,,,,,
Vicia tenuifolia,Vicia,tenuifolia,,,,,
Vicia tigridis,Vicia,tigridis,,,,,
Victorinia regina,Victorinia,regina,,,,,
Vigna dalzelliana,Vigna,dalzelliana,,,,,
Vigna hosei,Vigna,hosei,,,,,
Vigna keraudrenii,Vigna,keraudrenii,,,,,
Vigna khandalensis,Vigna,khandalensis,,,,,
Vigna microsperma,Vigna,microsperma,,,,,
Vigna monantha,Vigna,monantha,,,,,
Vigna schlechteri,Vigna,schlechteri,,,,,
Vigna tisserantiana,Vigna,tisserantiana,,,,,
Viguiera media,Viguiera,media,,,,,
Viguiera sodiroi,Viguiera,sodiroi,,,,,
Viguieranthus pervillei,Viguieranthus,pervillei,,,,,
Villarsia capensis,Villarsia,capensis,,,,,
Villarsia goldblattiana,Villarsia,goldblattiana,,,,,
Vincentella densiflora,Vincentella,densiflora,,,,,
Vincetoxicum linifolium,Vincetoxicum,linifolium,,,,,
Vincetoxicum pannonicum,Vincetoxicum,pannonicum,,,,,
Viola amamiana,Viola,amamiana,,,,,
Viola athois,Viola,athois,,,,,
Viola chamissoniana,Viola,chamissoniana,,,,,
Viola cryana,Viola,cryana,,,,,
Viola cuicochensis,Viola,cuicochensis,,,,,
Viola delphinantha,Viola,delphinantha,,,,,
Viola helenae,Viola,helenae,,,,,
Viola hispida,Viola,hispida,,,,,
Viola lanceolata,Viola,lanceolata,,,,,
Viola libanotica,Viola,libanotica,,,,,
Viola macloskeyi,Viola,macloskeyi,,,,,
Viola maroccana,Viola,maroccana,,,,,
Viola nephrophylla,Viola,nephrophylla,,,,,
Viola oahuensis,Viola,oahuensis,,,,,
Viola obliqua,Viola,obliqua,,,,,
Viola palustris,Viola,palustris,,,,,
Viola paradoxa,Viola,paradoxa,,,,,
Viola renifolia,Viola,renifolia,,,,,
Viola rupestris,Viola,rupestris,,,,,
Viola ucriana,Viola,ucriana,,,,,
Viola utchinensis,Viola,utchinensis,,,,,
Virola albidiflora,Virola,albidiflora,Myristicaceae,,,,
Virola carinata,Virola,carinata,Myristicaceae,,,,
Virola elongata,Virola,elongata,Myristicaceae,,,,
Virola flexuosa,Virola,flexuosa,Myristicaceae,,,,
Virola gardneri,Virola,gardneri,Myristicaceae,,,,
Virola koschnyi,Virola,koschnyi,Myristicaceae,,,,
Virola megacarpa,Virola,megacarpa,Myristicaceae,,,,
Virola michelii,Virola,michelii,Myristicaceae,,,,
Virola multicostata,Virola,multicostata,Myristicaceae,,,,
Virola parvifolia,Virola,parvifolia,Myristicaceae,,,,
Virola pavonis,Virola,pavonis,Myristicaceae,,,,
Virola sebifera,Virola,sebifera,Myristicaceae,,,,
Virola spp.,Virola,spp.,Myristicaceae,,,,
Virola surinamensis,Virola,surinamensis,Myristicaceae,,,,
Viscum littorum,Viscum,littorum,,,,,
Vismia jefensis,Vismia,jefensis,,,,,
Vismia pauciflora,Vismia,pauciflora,,,,,
Visnea mocanera,Visnea,mocanera,,,,,
Vitekorchis excavata,Vitekorchis,excavata,,,,,
Vitellaria paradoxa,Vitellaria,paradoxa,,,,,
Vitellariopsis cuneata,Vitellariopsis,cuneata,,,,,
Vitellariopsis dispar,Vitellariopsis,dispar,,,,,
Vitellariopsis ferruginea,Vitellariopsis,ferruginea,,,,,
Vitellariopsis kirkii,Vitellariopsis,kirkii,,,,,
Vitex acunae,Vitex,acunae,Lamiaceae,,,,
Vitex ajugaeflora,Vitex,ajugaeflora,Lamiaceae,,,,
Vitex amaniensis,Vitex,amaniensis,Lamiaceae,,,,
Vitex ciliata,Vitex,ciliata,Lamiaceae,,,,
Vitex cofassus,Vitex,cofassus,Lamiaceae,,,,
Vitex cooperi,Vitex,cooperi,Lamiaceae,,,,
Vitex doniana,Vitex,doniana,Lamiaceae,,,,
Vitex evoluta,Vitex,evoluta,Lamiaceae,,,,
Vitex ferruginea,Vitex,ferruginea,Lamiaceae,,,,
Vitex gaumeri,Vitex,gaumeri,Lamiaceae,,,,
Vitex glabrata,Vitex,glabrata,Lamiaceae,,,,
Vitex heptaphylla,Vitex,heptaphylla,Lamiaceae,,,,
Vitex keniensis,Vitex,keniensis,Lamiaceae,,,,
Vitex kuylenii,Vitex,kuylenii,Lamiaceae,,,,
Vitex lehmbachii,Vitex,lehmbachii,Lamiaceae,,,,
Vitex longisepala,Vitex,longisepala,Lamiaceae,,,,
Vitex micrantha,Vitex,micrantha,Lamiaceae,,,,
Vitex pachyphylla,Vitex,pachyphylla,Lamiaceae,,,,
Vitex parviflora,Vitex,parviflora,Lamiaceae,,,,
Vitex phaeotricha,Vitex,phaeotricha,Lamiaceae,,,,
Vitex pinnata,Vitex,pinnata,Lamiaceae,,,,
Vitex quinata,Vitex,quinata,Lamiaceae,,,,
Vitex triflora,Vitex,triflora,Lamiaceae,,,,
Vitex turczaninowii,Vitex,turczaninowii,Lamiaceae,,,,
Vitex urceolata,Vitex,urceolata,Lamiaceae,,,,
Vitex vestita,Vitex,vestita,Lamiaceae,,,,
Vitex yaundensis,Vitex,yaundensis,Lamiaceae,,,,
Vitex zanzibarensis,Vitex,zanzibarensis,Lamiaceae,,,,
Vitis vinifera,Vitis,vinifera,,,,,
Vittaria longipes,Vittaria,longipes,,,,,
Vittaria reekmansii,Vittaria,reekmansii,,,,,
Vittaria schliebenii,Vittaria,schliebenii,,,,,
Voanioala gerardii,Voanioala,gerardii,,,,,
Vochysia aurifera,Vochysia,aurifera,Vochysiaceae,,,,
Vochysia citrifolia,Vochysia,citrifolia,Vochysiaceae,,,,
Vochysia densiflora,Vochysia,densiflora,Vochysiaceae,,,,
Vochysia divergens,Vochysia,divergens,Vochysiaceae,,,,
Vochysia diversa,Vochysia,diversa,Vochysiaceae,,,,
Vochysia duquei,Vochysia,duquei,Vochysiaceae,,,,
Vochysia ferruginea,Vochysia,ferruginea,Vochysiaceae,,,,
Vochysia guatemalensis,Vochysia,guatemalensis,Vochysiaceae,,,,
Vochysia guianensis,Vochysia,guianensis,Vochysiaceae,,,,
Vochysia lanceolata,Vochysia,lanceolata,Vochysiaceae,,,,
Vochysia leguiana,Vochysia,leguiana,Vochysiaceae,,,,
Vochysia lehmannii,Vochysia,lehmannii,Vochysiaceae,,,,
Vochysia maxima,Vochysia,maxima,Vochysiaceae,,,,
Vochysia obidensis,Vochysia,obidensis,Vochysiaceae,,,,
Vochysia obscura,Vochysia,obscura,Vochysiaceae,,,,
Vochysia schomburgkii,Vochysia,schomburgkii,Vochysiaceae,,,,
Vochysia spp.,Vochysia,spp.,Vochysiaceae,,,,
Vochysia tetraphylla,Vochysia,tetraphylla,Vochysiaceae,,,,
Vochysia tomentosa,Vochysia,tomentosa,Vochysiaceae,,,,
Volkameria aculeata,Volkameria,aculeata,,,,,
Vriesea andreettae,Vriesea,andreettae,,,,,
Vriesea appendiculata,Vriesea,appendiculata,,,,,
Vriesea arpocalyx,Vriesea,arpocalyx,,,,,
Vriesea bituminosa,Vriesea,bituminosa,,,,,
Vriesea boeghii,Vriesea,boeghii,,,,,
Vriesea camptoclada,Vriesea,camptoclada,,,,,
Vriesea drewii,Vriesea,drewii,,,,,
Vriesea heliconioides,Vriesea,heliconioides,,,,,
Vriesea limonensis,Vriesea,limonensis,,,,,
Vriesea lutheri,Vriesea,lutheri,,,,,
Vriesea melgueiroi,Vriesea,melgueiroi,,,,,
Vriesea penduliscapa,Vriesea,penduliscapa,,,,,
Vriesea petraea,Vriesea,petraea,,,,,
Vriesea sagasteguii,Vriesea,sagasteguii,,,,,
Vriesea strobeliae,Vriesea,strobeliae,,,,,
Vriesea tillii,Vriesea,tillii,,,,,
Vriesea wuelfinghoffii,Vriesea,wuelfinghoffii,,,,,
Vrydagzynea albida,Vrydagzynea,albida,,,,,
Vrydagzynea gracilis,Vrydagzynea,gracilis,,,,,
Vrydagzynea lancifolia,Vrydagzynea,lancifolia,,,,,
Vrydagzynea nuda,Vrydagzynea,nuda,,,,,
Vrydagzynea paludosa,Vrydagzynea,paludosa,,,,,
Vrydagzynea purpurea,Vrydagzynea,purpurea,,,,,
Vrydagzynea samoana,Vrydagzynea,samoana,,,,,
Vrydagzynea tristriata,Vrydagzynea,tristriata,,,,,
Vrydagzynea uncinata,Vrydagzynea,uncinata,,,,,
Vrydagzynea whitmeei,Vrydagzynea,whitmeei,,,,,
Vulpia octoflora,Vulpia,octoflora,,,,,
Vulpiella stipoides,Vulpiella,stipoides,,,,,
Wachendorfia thyrsiflora,Wachendorfia,thyrsiflora,,,,,
Wagenitzia lancifolia,Wagenitzia,lancifolia,,,,,
Wahlenbergia angustifolia,Wahlenbergia,angustifolia,,,,,
Wahlenbergia ericoidella,Wahlenbergia,ericoidella,,,,,
Wahlenbergia linifolia,Wahlenbergia,linifolia,,,,,
Wahlenbergia malaissei,Wahlenbergia,malaissei,,,,,
Wahlenbergia petraea,Wahlenbergia,petraea,,,,,
Wahlenbergia polycephala,Wahlenbergia,polycephala,,,,,
Wahlenbergia pulchella,Wahlenbergia,pulchella,,,,,
Wahlenbergia ramosissima,Wahlenbergia,ramosissima,,,,,
Wallenia calyptrata,Wallenia,calyptrata,,,,,
Wallenia clusioides,Wallenia,clusioides,,,,,
Wallenia corymbosa,Wallenia,corymbosa,,,,,
Wallenia elliptica,Wallenia,elliptica,,,,,
Wallenia erythrocarpa,Wallenia,erythrocarpa,,,,,
Wallenia fawcettii,Wallenia,fawcettii,,,,,
Wallenia grisebachii,Wallenia,grisebachii,,,,,
Wallenia purdieana,Wallenia,purdieana,,,,,
Wallenia sylvestris,Wallenia,sylvestris,,,,,
Wallenia xylosteoides,Wallenia,xylosteoides,,,,,
Wallichia triandra,Wallichia,triandra,,,,,
Walsura gardneri,Walsura,gardneri,,,,,
Warburgia elongata,Warburgia,elongata,Canellaceae,,,,
Warburgia salutaris,Warburgia,salutaris,Canellaceae,,,,
Warburgia stuhlmannii,Warburgia,stuhlmannii,Canellaceae,,,,
Warburgia ugandensis,Warburgia,ugandensis,Canellaceae,,,,
Warczewiczella discolor,Warczewiczella,discolor,,,,,
Warczewiczella ionoleuca,Warczewiczella,ionoleuca,,,,,
Warczewiczella marginata,Warczewiczella,marginata,,,,,
Wardia hygrometrica,Wardia,hygrometrica,,,,,
Warneckea amaniensis,Warneckea,amaniensis,,,,,
Warneckea austro-occidentalis,Warneckea,austro-occidentalis,,,,,
Warneckea cordiformis,Warneckea,cordiformis,,,,,
Warneckea erubescens,Warneckea,erubescens,,,,,
Warneckea mangrovensis,Warneckea,mangrovensis,,,,,
Warneckea maritima,Warneckea,maritima,,,,,
Warneckea melindensis,Warneckea,melindensis,,,,,
Warneckea memecyloides,Warneckea,memecyloides,,,,,
Warneckea microphylla,Warneckea,microphylla,,,,,
Warneckea mouririifolia,Warneckea,mouririifolia,,,,,
Warneckea ngutiensis,Warneckea,ngutiensis,,,,,
Warneckea parvifolia,Warneckea,parvifolia,,,,,
Warneckea schliebenii,Warneckea,schliebenii,,,,,
Warneckea wildeana,Warneckea,wildeana,,,,,
Warrea costaricensis,Warrea,costaricensis,,,,,
Warrea warreana,Warrea,warreana,,,,,
Warreopsis parviflora,Warreopsis,parviflora,,,,,
Washingtonia filifera,Washingtonia,filifera,,,,,
Weberbauerocereus albus,Weberbauerocereus,albus,,,,,
Weberbauerocereus cephalomacrostibas,Weberbauerocereus,cephalomacrostibas,,,,,
Weberbauerocereus churinensis,Weberbauerocereus,churinensis,,,,,
Weberbauerocereus cuzcoensis,Weberbauerocereus,cuzcoensis,,,,,
Weberbauerocereus johnsonii,Weberbauerocereus,johnsonii,,,,,
Weberbauerocereus longicomus,Weberbauerocereus,longicomus,,,,,
Weberbauerocereus rauhii,Weberbauerocereus,rauhii,,,,,
Weberbauerocereus torataensis,Weberbauerocereus,torataensis,,,,,
Weberbauerocereus weberbaueri,Weberbauerocereus,weberbaueri,,,,,
Weberbauerocereus winterianus,Weberbauerocereus,winterianus,,,,,
Weberocereus biolleyi,Weberocereus,biolleyi,,,,,
Weberocereus bradei,Weberocereus,bradei,,,,,
Weberocereus frohningiorum,Weberocereus,frohningiorum,,,,,
Weberocereus glaber,Weberocereus,glaber,,,,,
Weberocereus imitans,Weberocereus,imitans,,,,,
Weberocereus panamensis,Weberocereus,panamensis,,,,,
Weberocereus rosei,Weberocereus,rosei,,,,,
Weberocereus tonduzii,Weberocereus,tonduzii,,,,,
Weberocereus trichophorus,Weberocereus,trichophorus,,,,,
Weberocereus tunilla,Weberocereus,tunilla,,,,,
Wedelia chinensis,Wedelia,chinensis,,,,,
Wedelia oxylepis,Wedelia,oxylepis,,,,,
Weigela subsessilis,Weigela,subsessilis,,,,,
Weinmannia affinis,Weinmannia,affinis,Cunoniaceae,,,,
Weinmannia apurimacensis,Weinmannia,apurimacensis,Cunoniaceae,,,,
Weinmannia auriculata,Weinmannia,auriculata,Cunoniaceae,,,,
Weinmannia costulata,Weinmannia,costulata,Cunoniaceae,,,,
Weinmannia descendens,Weinmannia,descendens,Cunoniaceae,,,,
Weinmannia dichotoma,Weinmannia,dichotoma,Cunoniaceae,,,,
Weinmannia dryadifolia,Weinmannia,dryadifolia,Cunoniaceae,,,,
Weinmannia exigua,Weinmannia,exigua,Cunoniaceae,,,,
Weinmannia jelskii,Weinmannia,jelskii,Cunoniaceae,,,,
Weinmannia laurina,Weinmannia,laurina,Cunoniaceae,,,,
Weinmannia loxensis,Weinmannia,loxensis,Cunoniaceae,,,,
Weinmannia marquesana,Weinmannia,marquesana,Cunoniaceae,,,,
Weinmannia microphylla,Weinmannia,microphylla,Cunoniaceae,,,,
Weinmannia ouaiemensis,Weinmannia,ouaiemensis,Cunoniaceae,,,,
Weinmannia paitensis,Weinmannia,paitensis,Cunoniaceae,,,,
Weinmannia parviflora,Weinmannia,parviflora,Cunoniaceae,,,,
Weinmannia portlandiana,Weinmannia,portlandiana,Cunoniaceae,,,,
Weinmannia pseudolaurina,Weinmannia,pseudolaurina,Cunoniaceae,,,,
Weinmannia raiateensis,Weinmannia,raiateensis,Cunoniaceae,,,,
Weinmannia rapensis,Weinmannia,rapensis,Cunoniaceae,,,,
Weinmannia richii,Weinmannia,richii,Cunoniaceae,,,,
Weinmannia serrata,Weinmannia,serrata,Cunoniaceae,,,,
Weinmannia spiraeoides,Weinmannia,spiraeoides,Cunoniaceae,,,,
Weinmannia stenocarpa,Weinmannia,stenocarpa,Cunoniaceae,,,,
Weinmannia tenuior,Weinmannia,tenuior,Cunoniaceae,,,,
Weinmannia tinctoria,Weinmannia,tinctoria,Cunoniaceae,,,,
Weinmannia trichosperma,Weinmannia,trichosperma,Cunoniaceae,,,,
Weinmannia ueli,Weinmannia,ueli,Cunoniaceae,,,,
Weinmannia vitiensis,Weinmannia,vitiensis,Cunoniaceae,,,,
Weissia multicapsularis,Weissia,multicapsularis,,,,,
Wellstedia socotrana,Wellstedia,socotrana,,,,,
Welwitschia mirabilis,Welwitschia,mirabilis,,,,,
Wendlandia andamanica,Wendlandia,andamanica,,,,,
Wendlandia angustifolia,Wendlandia,angustifolia,,,,,
Wendlandia arabica,Wendlandia,arabica,,,,,
Werauhia broadwayi,Werauhia,broadwayi,,,,,
Werauhia diantha,Werauhia,diantha,,,,,
Werauhia haltonii,Werauhia,haltonii,,,,,
Werauhia paupera,Werauhia,paupera,,,,,
Wercklea cocleana,Wercklea,cocleana,,,,,
Wercklea flavovirens,Wercklea,flavovirens,,,,,
Wercklea grandiflora,Wercklea,grandiflora,,,,,
Wercklea intermedia,Wercklea,intermedia,,,,,
Werneria graminifolia,Werneria,graminifolia,,,,,
Werneria pumila,Werneria,pumila,,,,,
Wettinia aequatorialis,Wettinia,aequatorialis,,,,,
Wettinia anomala,Wettinia,anomala,,,,,
Wettinia castanea,Wettinia,castanea,,,,,
Wettinia disticha,Wettinia,disticha,,,,,
Wettinia drudei,Wettinia,drudei,,,,,
Wettinia fascicularis,Wettinia,fascicularis,,,,,
Wettinia hirsuta,Wettinia,hirsuta,,,,,
Wettinia kalbreyeri,Wettinia,kalbreyeri,,,,,
Wettinia longipetala,Wettinia,longipetala,,,,,
Wettinia minima,Wettinia,minima,,,,,
Whiteheadia etesionamibensis,Whiteheadia,etesionamibensis,,,,,
Whitfieldia preussii,Whitfieldia,preussii,,,,,
Wiborgia fusca,Wiborgia,fusca,,,,,
Wiborgia tetraptera,Wiborgia,tetraptera,,,,,
Wiborgiella sessilifolia,Wiborgiella,sessilifolia,,,,,
Widdringtonia cedarbergensis,Widdringtonia,cedarbergensis,Cupressaceae,,,,
Widdringtonia nodiflora,Widdringtonia,nodiflora,Cupressaceae,,,,
Widdringtonia schwarzii,Widdringtonia,schwarzii,Cupressaceae,,,,
Widdringtonia whytei,Widdringtonia,whytei,Cupressaceae,,,,
Wiesneria triandra,Wiesneria,triandra,,,,,
Wikstroemia bicornuta,Wikstroemia,bicornuta,,,,,
Wikstroemia coriacea,Wikstroemia,coriacea,,,,,
Wikstroemia hanalei,Wikstroemia,hanalei,,,,,
Wikstroemia skottsbergiana,Wikstroemia,skottsbergiana,,,,,
Wikstroemia villosa,Wikstroemia,villosa,,,,,
Wilkesia hobdyi,Wilkesia,hobdyi,,,,,
Willisia selaginoides,Willisia,selaginoides,,,,,
Willughbeia cirrhifera,Willughbeia,cirrhifera,,,,,
Wimmeria acuminata,Wimmeria,acuminata,,,,,
Wimmeria chiapensis,Wimmeria,chiapensis,,,,,
Wimmeria montana,Wimmeria,montana,,,,,
Winklerella dichotoma,Winklerella,dichotoma,,,,,
Wissadula diffusa,Wissadula,diffusa,,,,,
Wissadula divergens,Wissadula,divergens,,,,,
Withania adunensis,Withania,adunensis,,,,,
Withania chevalieri,Withania,chevalieri,,,,,
Withania riebeckii,Withania,riebeckii,,,,,
Wittmackia caymanensis,Wittmackia,caymanensis,,,,,
Wodyetia bifurcata,Wodyetia,bifurcata,,,,,
Wolffia angusta,Wolffia,angusta,,,,,
Wolffia arrhiza,Wolffia,arrhiza,,,,,
Wolffia borealis,Wolffia,borealis,,,,,
Wolffia brasiliensis,Wolffia,brasiliensis,,,,,
Wolffia columbiana,Wolffia,columbiana,,,,,
Wolffia globosa,Wolffia,globosa,,,,,
Wolffiella denticulata,Wolffiella,denticulata,,,,,
