sc_name,genus,species,family,iucn_status_code,common_names,regions,wwf_high_risk_flag
Lagerstroemia duppereana,Lagerstroemia,duppereana,Lythraceae,,,,
Lagerstroemia floribunda,Lagerstroemia,floribunda,Lythraceae,,,,
Lagerstroemia hypoleuca,Lagerstroemia,hypoleuca,Lythraceae,,,,
Lagerstroemia intermedia,Lagerstroemia,intermedia,Lythraceae,,yunnan ziwei,,
Lagerstroemia langkawiensis,Lagerstroemia,langkawiensis,Lythraceae,,,,
Lagerstroemia minuticarpa,Lagerstroemia,minuticarpa,Lythraceae,,,,
Lagerstroemia ovalifolia,Lagerstroemia,ovalifolia,Lythraceae,,,,
Lagerstroemia piriformis,Lagerstroemia,piriformis,Lythraceae,,,,
Lagerstroemia speciosa,Lagerstroemia,speciosa,Lythraceae,,,,
Lagerstroemia tomentosa,Lagerstroemia,tomentosa,Lythraceae,,,,
Laguncularia racemosa,Laguncularia,racemosa,,,zacalcom;white mangrove;white mangrove;white mangrove;mangle blanco;white mangrove,,
Lamium tschorochense,Lamium,tschorochense,,,chorokhian dead nettle;chorokhian dead nettle;chorokhian dead nettle,,
Lamprachaenium microcephalum,Lamprachaenium,microcephalum,,,,,
Lamprolobium grandiflorum,Lamprolobium,grandiflorum,,,,,
Lamyropsis microcephala,Lamyropsis,microcephala,,,,,
Landolphia flavidiflora,Landolphia,flavidiflora,,,,,
Landolphia maxima,Landolphia,maxima,,,,,
Landolphia uniflora,Landolphia,uniflora,,,,,
Landoltia punctata,Landoltia,punctata,,,dotted duckmeat;dotted duckweed;ads el-mmaya;dotted duckweed;dotted duckweed;dotted duckweed,,
Lankesterella gnomus,Lankesterella,gnomus,,,gnome-like lankesterella;gnome-like lankesterella,,
Lankesteria alba,Lankesteria,alba,,,,,
Lankestrella epiphyta,Lankestrella,epiphyta,,,,,
Lankestrella parvula,Lankestrella,parvula,,,,,
Lankestrella pilosa,Lankestrella,pilosa,,,,,
Lannea acutifoliolata,Lannea,acutifoliolata,Anacardiaceae,,,,
Lannea ciliolata,Lannea,ciliolata,Anacardiaceae,,,,
Lannea coromandelica,Lannea,coromandelica,Anacardiaceae,,,,
Lannea grandis,Lannea,grandis,Anacardiaceae,,,,
Lannea schweinfurthii,Lannea,schweinfurthii,Anacardiaceae,,,,
Lannea transulta,Lannea,transulta,Anacardiaceae,,,,
Lannea welwitschii,Lannea,welwitschii,Anacardiaceae,,kumbi ,,
Lantana pastazensis,Lantana,pastazensis,,,,,
Lantana peduncularis,Lantana,peduncularis,,,galapagos lantana;galapagos lantana;galapagos lantana;supirosa endemica;galapagos lantana,,
Laplacea curtyana,Laplacea,curtyana,,,,,
Laplacea fruticosa,Laplacea,fruticosa,,,,,
Laplacea haematoxylon,Laplacea,haematoxylon,,,bloodwood;bloodwood;ironwood;bloodwood,,
Laportea urentissima,Laportea,urentissima,,,huomashu,,
Larix chinensis,Larix,chinensis,Pinaceae,,,,
Larix decidua,Larix,decidua,Pinaceae,,larice;zada;larice;european larch;european larch;zada;european larch;european larch;european larch;european larch,,
Larix gmelinii,Larix,gmelinii,Pinaceae,,dahurian larch;dahurian larch;gui-natsu;dahurian larch;luoye song;dahurian larch;listvennitsa daurkaya;dahurian larch;dahurian larch;dahurian larch;olga bay larch;olga bay larch;prince rupprecht's larch;prince rupprecht's larch,,
Larix griffithii,Larix,griffithii,Pinaceae,,sikkim larch;sikkim larch;xizang hongshan;sikkim larch,,
Larix himalaica,Larix,himalaica,Pinaceae,,,,
Larix japonica,Larix,japonica,Pinaceae,,,,
Larix kaempferi,Larix,kaempferi,Pinaceae,,kara-matsu;japanese larch;japanese larch;japanese larch,,
Larix laricina,Larix,laricina,Pinaceae,,tamarack;tamarack;american larch;tamarack;eastern larch;tamarack,,
Larix lyallii,Larix,lyallii,Pinaceae,,subalpine larch;alpine larch;alpine larch;alpine larch,,
Larix macrocarpa,Larix,macrocarpa,Pinaceae,,,,
Larix mastersiana,Larix,mastersiana,Pinaceae,,masters' larch;masters' larch;sichuan hongshan;masters' larch;chuan hong shan;masters' larch,,
Larix occidentalis,Larix,occidentalis,Pinaceae,,western larch;western larch,,
Larix olgensis,Larix,olgensis,Pinaceae,,olga bay larch;olga bay larch,,
Larix polonica,Larix,polonica,Pinaceae,,larice;zada,,
Larix potaninii,Larix,potaninii,Pinaceae,,chinese larch;chinese larch;hongshan;chinese larch;hungsha;chinese larch;hong shan;chinese larch;chinese larch;chinese larch,,
Larix principis-rupprechtii,Larix,principis-rupprechtii,Pinaceae,,prince rupprecht's larch;prince rupprecht's larch,,
Larix sibirica,Larix,sibirica,Pinaceae,,listvennista sibirskaya;siberian larch;siberian larch;siberian larch;xinjian luoye song;siberian larch,,
Larix speciosa,Larix,speciosa,Pinaceae,,,,
Larnax andersonii,Larnax,andersonii,,,,,
Larnax psilophyta,Larnax,psilophyta,,,,,
Larnax steyermarkii,Larnax,steyermarkii,,,,,
Larryleachia tirasmontana,Larryleachia,tirasmontana,,,,,
Laserpitium affine,Laserpitium,affine,,,similar laserwort;similar laserwort;msgavsi laserpiciumi;similar laserwort,,
Laserpitium longiradium,Laserpitium,longiradium,,,laserpicio de sierra nevada;laserpicio de sierra nevada,,
Lasia spinosa,Lasia,spinosa,,,,,
Lasiacis divaricata,Lasiacis,divaricata,,,smallcane;smallcane,,
Lasianthus ciliatus,Lasianthus,ciliatus,,,,,
Lasianthus gardneri,Lasianthus,gardneri,,,,,
Lasianthus grandifolius,Lasianthus,grandifolius,,,,,
Lasianthus kilimandscharicus,Lasianthus,kilimandscharicus,,,,,
Lasianthus oliganthus,Lasianthus,oliganthus,,,,,
Lasianthus pedunculatus,Lasianthus,pedunculatus,,,,,
Lasianthus rhinophyllus,Lasianthus,rhinophyllus,,,,,
Lasianthus rostratus,Lasianthus,rostratus,,,,,
Lasianthus tomentosus,Lasianthus,tomentosus,,,,,
Lasianthus varians,Lasianthus,varians,,,,,
Lasianthus wallacei,Lasianthus,wallacei,,,,,
Lasimorpha senegalensis,Lasimorpha,senegalensis,,,swamp arum;taro des marais;swamp arum;swamp arum;swamp arum;swamp arum,,
Lasiocereus fulvus,Lasiocereus,fulvus,,,,,
Lasiocereus rupicola,Lasiocereus,rupicola,,,,,
Lasiochlamys hurlimannii,Lasiochlamys,hurlimannii,,,,,
Lasiochlamys mandjeliana,Lasiochlamys,mandjeliana,,,,,
Lasiochlamys pseudocoriacea,Lasiochlamys,pseudocoriacea,,,,,
Lasiochlamys trichostemona,Lasiochlamys,trichostemona,,,,,
Lasiococca malaccensis,Lasiococca,malaccensis,,,,,
Lasiocroton fawcettii,Lasiocroton,fawcettii,,,,,
Lasiocroton harrisii,Lasiocroton,harrisii,,,,,
Lasiocroton macrophyllus,Lasiocroton,macrophyllus,,,,,
Lasiodiscus mildbraedii,Lasiodiscus,mildbraedii,,,muholoholo,,
Lasiodiscus rozeirae,Lasiodiscus,rozeirae,,,,,
Lasiopogon ponticulus,Lasiopogon,ponticulus,,,,,
Lasthenia glaberrima,Lasthenia,glaberrima,,,,,
Lastreopsis subrecedens,Lastreopsis,subrecedens,,,,,
Latania loddigesii,Latania,loddigesii,,,latanier de maurice;latanier de l'ile ronde;latanier de l'ile ronde;latanier de l'ile ronde,,
Latania lontaroides,Latania,lontaroides,,,latanier rouge;latanier de la réunion;latanier de la réunion,,
Latania verschaffeltii,Latania,verschaffeltii,,,latanier jaune;latanier de rodrigues;latanier de rodrigues;latanier de rodrigues,,
Lathyrus belinensis,Lathyrus,belinensis,,,,,
Lathyrus cirrhosus,Lathyrus,cirrhosus,,,cirrhose vetch;cirrhose vetch,,
Lathyrus grandiflorus,Lathyrus,grandiflorus,,,everlasting-pea;everlasting-pea;two-flowered everlasting-pea;everlasting-pea,,
Lathyrus heterophyllus,Lathyrus,heterophyllus,,,norfolk everlasting-pea;norfolk everlasting-pea,,
Lathyrus hirsutus,Lathyrus,hirsutus,,,gesse velue;caley pea;caley pea;caley pea;caley pea;winterpea;caley pea;guija velluda;caley pea;hairy vetchling;caley pea;rough pea;caley pea,,
Lathyrus multiceps,Lathyrus,multiceps,,,,,
Lathyrus odoratus,Lathyrus,odoratus,,,sweet pea;sweet pea;gesse odorante;sweet pea;pois de senteur;sweet pea;guisante de olor;sweet pea;chorreque;sweet pea,,
Lathyrus pallescens,Lathyrus,pallescens,,,sochevichnik bledneyushchi;sochevichnik uzolistnyi;china bledneyushchaya;china blednovataya,,
Lathyrus palustris,Lathyrus,palustris,,,marsh pea;marsh pea;marsh pea,,
Lathyrus rotundifolius,Lathyrus,rotundifolius,,,round-leaf vetchling;round-leaf vetchling;china litvinova;round-leaf vetchling;persian everlasting pea;round-leaf vetchling;china kruglolistnaya;round-leaf vetchling,,
Lathyrus sphaericus,Lathyrus,sphaericus,,,,,
Launaea crepoides,Launaea,crepoides,,,,,
Launaea gorgadensis,Launaea,gorgadensis,,,,,
Launaea picridioides,Launaea,picridioides,,,,,
Launaea rhynchocarpa,Launaea,rhynchocarpa,,,,,
Launaea socotrana,Launaea,socotrana,,,,,
Launaea sp.,Launaea,sp.,,,,,
Launaea thalassica,Launaea,thalassica,,,,,
Laurelia novae-zelandiae,Laurelia,novae-zelandiae,Atherospermataceae,,,,
Laurelia sempervirens,Laurelia,sempervirens,Atherospermataceae,,chilean sassafras;chilean sassafras;chilean laurel;chilean sassafras;trihue;chilean sassafras,,
Laureliopsis philippiana,Laureliopsis,philippiana,Atherospermataceae,,,,
Laurencia congesta,Laurencia,congesta,,,,,
Laurencia densissima,Laurencia,densissima,,,,,
Laurencia ligulata,Laurencia,ligulata,,,,,
Laurencia mediocris,Laurencia,mediocris,,,,,
Laurencia oppositocladia,Laurencia,oppositocladia,,,,,
Laurus azorica,Laurus,azorica,,,lauro;macaronesian laurel;macaronesian laurel;macaronesian laurel;loureiro;macaronesian laurel,,
Lavandula angustifolia,Lavandula,angustifolia,,,lavendel;lavender;lavender;lavender;english lavendar;lavender,,
Lavandula lanata,Lavandula,lanata,,,woolly lavender;woolly lavender,,
Lavandula latifolia,Lavandula,latifolia,,,alfazema brava;spike lavendar;spike lavendar;spike lavendar,,
Lavandula nimmoi,Lavandula,nimmoi,,,,,
Lavandula rotundifolia,Lavandula,rotundifolia,,,,,
Lavatera oblongifolia,Lavatera,oblongifolia,,,malva de las alpujarras;malva de las alpujarras,,
Lavrania haagnerae,Lavrania,haagnerae,,,,,
Leandra pastazana,Leandra,pastazana,,,,,
Lebeckia dinteri,Lebeckia,dinteri,,,,,
Lebronnecia kokioides,Lebronnecia,kokioides,,,,,
Lebrunia bushaie,Lebrunia,bushaie,,,busehi,,
Lecaniodiscus punctatus,Lecaniodiscus,punctatus,,,,,
Lecanorchis hojurikuensis,Lecanorchis,hojurikuensis,,,,,
Lecanorchis kiiensis,Lecanorchis,kiiensis,,,,,
Lecanorchis kiusiana,Lecanorchis,kiusiana,,,,,
Lecanorchis malaccensis,Lecanorchis,malaccensis,,,,,
Lecanorchis multiflora,Lecanorchis,multiflora,,,,,
Lecanorchis pauciflora,Lecanorchis,pauciflora,,,,,
Lecanorchis trachycaula,Lecanorchis,trachycaula,,,,,
Lecocarpus darwinii,Lecocarpus,darwinii,,,cut leaf daisy;cut leaf daisy,,
Lecocarpus lecocarpoides,Lecocarpus,lecocarpoides,,,,,
Lecointea ovalifolia,Lecointea,ovalifolia,,,,,
Lecomtedoxa nogo,Lecomtedoxa,nogo,,,,,
Lecomtedoxa plumosa,Lecomtedoxa,plumosa,,,,,
Lecythis barnebyi,Lecythis,barnebyi,Lecythidaceae,,jarana de folha grande,,
Lecythis brancoensis,Lecythis,brancoensis,Lecythidaceae,,,,
Lecythis grandiflora,Lecythis,grandiflora,Lecythidaceae,,sapucaia,,
Lecythis lanceolata,Lecythis,lanceolata,Lecythidaceae,,sapucaia mirim,,
Lecythis lurida,Lecythis,lurida,Lecythidaceae,,jarana;machinmango,,
Lecythis ollaria,Lecythis,ollaria,Lecythidaceae,,coco me mono;coco de mono,,
Lecythis parvifructa,Lecythis,parvifructa,Lecythidaceae,,,,
Lecythis pisonis,Lecythis,pisonis,Lecythidaceae,,sapucaia,,
Lecythis prancei,Lecythis,prancei,Lecythidaceae,,jarana de folha grande;castanha jarana,,
Lecythis retusa,Lecythis,retusa,Lecythidaceae,,castanha jaracana;jaracana da folha grande;castanha jarana;jarana de folha grande,,
Lecythis schomburgkii,Lecythis,schomburgkii,Lecythidaceae,,macacarecuia,,
Lecythis schwackei,Lecythis,schwackei,Lecythidaceae,,,,
Lecythis serrata,Lecythis,serrata,Lecythidaceae,,,,
Ledebouria grandifolia,Ledebouria,grandifolia,,,,,
Ledebouria insularis,Ledebouria,insularis,,,,,
Ledermanniella abbayesii,Ledermanniella,abbayesii,,,,,
Ledermanniella adamesii,Ledermanniella,adamesii,,,,,
Ledermanniella aloides,Ledermanniella,aloides,,,,,
Ledermanniella batangensis,Ledermanniella,batangensis,,,,,
Ledermanniella bifurcata,Ledermanniella,bifurcata,,,,,
Ledermanniella keayi,Ledermanniella,keayi,,,,,
Ledermanniella letouzeyi,Ledermanniella,letouzeyi,,,,,
Ledermanniella linearifolia,Ledermanniella,linearifolia,,,,,
Ledermanniella musciformis,Ledermanniella,musciformis,,,,,
Ledermanniella onanae,Ledermanniella,onanae,,,,,
Ledermanniella prasina,Ledermanniella,prasina,,,,,
Ledermanniella pusilla,Ledermanniella,pusilla,,,,,
Ledermanniella pygmaea,Ledermanniella,pygmaea,,,,,
Ledermanniella sanagaensis,Ledermanniella,sanagaensis,,,,,
Ledermanniella schlechteri,Ledermanniella,schlechteri,,,,,
Ledermanniella tenuifolia,Ledermanniella,tenuifolia,,,,,
Ledermanniella thalloidea,Ledermanniella,thalloidea,,,,,
Ledermanniella variabilis,Ledermanniella,variabilis,,,,,
Ledermanniella warmingiana,Ledermanniella,warmingiana,,,,,
Ledum palustre,Ledum,palustre,,,,,
Leea tinctoria,Leea,tinctoria,,,,,
Leersia friesii,Leersia,friesii,,,,,
Leersia oryzoides,Leersia,oryzoides,,,leersie faux riz;rice cut grass;rice cut grass;rice cut grass;riso selvatico;rice cut grass;cut-grass;rice cut grass,,
Leersia perrieri,Leersia,perrieri,,,,,
Leersia virginica,Leersia,virginica,,,,,
Lefebvrea angustisecta,Lefebvrea,angustisecta,,,,,
Lefebvrea camerunensis,Lefebvrea,camerunensis,,,,,
Lefebvrea droopii,Lefebvrea,droopii,,,,,
Lefebvrea kupense,Lefebvrea,kupense,,,,,
Leiothylax quangensis,Leiothylax,quangensis,,,,,
Leitneria floridana,Leitneria,floridana,,,corkwood;corkwood,,
Lellingeria paucipinnata,Lellingeria,paucipinnata,,,,,
Lellingeria rupestris,Lellingeria,rupestris,,,,,
Lellingeria strangeana,Lellingeria,strangeana,,,,,
Lembotropis nigricans,Lembotropis,nigricans,,,black broom;black broom,,
Lemna aequinoctialis,Lemna,aequinoctialis,,,ads el-maya;lesser duckweed;lentille d'eau;lesser duckweed;ads e-lmaya;lesser duckweed;lesser duckweed;lesser duckweed,,
Lemna gibba,Lemna,gibba,,,lenticule bossue;fat duckweed;lentille bossue;fat duckweed;adas el-maya;fat duckweed;fat duckweed;fat duckweed;kupandmat;fat duckweed;ads el-mayya;fat duckweed,,
Lemna minor,Lemna,minor,,,common duckweed;common duckweed;petite lentille d'eau;common duckweed;adas el-maya;common duckweed,,
Lemna minuta,Lemna,minuta,,,,,
Lemna perpusilla,Lemna,perpusilla,,,,,
Lemna tenera,Lemna,tenera,,,,,
Lemna trisulca,Lemna,trisulca,,,lentille bourgeonnante;star duckweed;star duckweed;duckweed;star duckweed;star duckweed;star duckweed;star duckweed;lentille trilobee;star duckweed,,
Lemna turionifera,Lemna,turionifera,,,,,
Lemna yungensis,Lemna,yungensis,,,,,
Lemurella ambongensis,Lemurella,ambongensis,,,,,
Lemurella culicifera,Lemurella,culicifera,,,,,
Lemurella virescens,Lemurella,virescens,,,,,
Lemurophoenix halleuxii,Lemurophoenix,halleuxii,Arecaceae,,,,
Lemuropisum edule,Lemuropisum,edule,,,lemur's pea;lemur's pea;lalonambarika;lemur's pea;tara;lemur's pea,,
Lennea viridiflora,Lennea,viridiflora,,,,,
Leobordea adpressa,Leobordea,adpressa,,,,,
Leobordea anthyllopsis,Leobordea,anthyllopsis,,,,,
Leobordea mirabilis,Leobordea,mirabilis,,,,,
Leobordea prolifera,Leobordea,prolifera,,,,,
Leobordea tapetiformis,Leobordea,tapetiformis,,,,,
Leocereus bahiensis,Leocereus,bahiensis,,,,,
Leochilus carinatus,Leochilus,carinatus,,,,,
Leochilus crocodiliceps,Leochilus,crocodiliceps,,,,,
Leochilus hagsateri,Leochilus,hagsateri,,,,,
Leochilus labiatus,Leochilus,labiatus,,,,,
Leochilus leiboldii,Leochilus,leiboldii,,,,,
Leochilus leochilinus,Leochilus,leochilinus,,,,,
Leochilus parviflorus,Leochilus,parviflorus,,,,,
Leochilus puertoricensis,Leochilus,puertoricensis,,,,,
Leochilus scriptus,Leochilus,scriptus,,,,,
Leonardoxa africana,Leonardoxa,africana,,,,,
Leontodon boryi,Leontodon,boryi,,,leontodon de bory;leontodon de bory;leontodon de sierra nevada;leontodon de bory,,
Leontodon microcephalus,Leontodon,microcephalus,,,leontodon de los borreguiles;leontodon de los borreguiles,,
Leontodon siculus,Leontodon,siculus,,,,,
Leontopodium alpinum,Leontopodium,alpinum,,,edelweiss;edelweiss,,
Leontopodium coreanum,Leontopodium,coreanum,,,som-da-ri,,
Leopoldia bicolor,Leopoldia,bicolor,,,taccel hyacinth;taccel hyacinth;taccel hyacinth;taccel hyacinth,,
Leopoldia gussonei,Leopoldia,gussonei,,,,,
Lepanthes acarina,Lepanthes,acarina,,,,,
Lepanthes acoridilabia,Lepanthes,acoridilabia,,,,,
Lepanthes acostaei,Lepanthes,acostaei,,,,,
Lepanthes acuminata,Lepanthes,acuminata,,,,,
Lepanthes adrianae,Lepanthes,adrianae,,,,,
Lepanthes affinis,Lepanthes,affinis,,,,,
Lepanthes almolongae,Lepanthes,almolongae,,,,,
Lepanthes alvarezii,Lepanthes,alvarezii,,,,,
Lepanthes anchorifera,Lepanthes,anchorifera,,,,,
Lepanthes anemica,Lepanthes,anemica,,,,,
Lepanthes ankistra,Lepanthes,ankistra,,,,,
Lepanthes antilocarpa,Lepanthes,antilocarpa,,,,,
Lepanthes appendiculata,Lepanthes,appendiculata,,,,,
Lepanthes applanata,Lepanthes,applanata,,,,,
Lepanthes aquila-borussiae,Lepanthes,aquila-borussiae,,,,,
Lepanthes arachnion,Lepanthes,arachnion,,,,,
Lepanthes aries,Lepanthes,aries,,,,,
Lepanthes athena,Lepanthes,athena,,,,,
Lepanthes attenuata,Lepanthes,attenuata,,,,,
Lepanthes aurea,Lepanthes,aurea,,,,,
Lepanthes aurita,Lepanthes,aurita,,,,,
Lepanthes avis,Lepanthes,avis,,,,,
Lepanthes ballatrix,Lepanthes,ballatrix,,,,,
Lepanthes barbae,Lepanthes,barbae,,,,,
Lepanthes benzingii,Lepanthes,benzingii,,,,,
Lepanthes bifalcis,Lepanthes,bifalcis,,,,,
Lepanthes bifaria,Lepanthes,bifaria,,,,,
Lepanthes blephariglossa,Lepanthes,blephariglossa,,,,,
Lepanthes blepharistes,Lepanthes,blepharistes,,,,,
Lepanthes brachypogon,Lepanthes,brachypogon,,,,,
Lepanthes bradei,Lepanthes,bradei,,,,,
Lepanthes breedlovei,Lepanthes,breedlovei,,,,,
Lepanthes callisto,Lepanthes,callisto,,,,,
Lepanthes calodictyon,Lepanthes,calodictyon,,,,,
Lepanthes camposii,Lepanthes,camposii,,,,,
Lepanthes canaliculata,Lepanthes,canaliculata,,,,,
Lepanthes cascajalensis,Lepanthes,cascajalensis,,,,,
Lepanthes catlingii,Lepanthes,catlingii,,,,,
Lepanthes chameleon,Lepanthes,chameleon,,,,,
Lepanthes chiriquensis,Lepanthes,chiriquensis,,,,,
Lepanthes ciliaris,Lepanthes,ciliaris,,,,,
Lepanthes ciliisepala,Lepanthes,ciliisepala,,,,,
Lepanthes clareae,Lepanthes,clareae,,,,,
Lepanthes collaris,Lepanthes,collaris,,,,,
Lepanthes columbar,Lepanthes,columbar,,,,,
Lepanthes comet-halleyi,Lepanthes,comet-halleyi,,,,,
Lepanthes confusa,Lepanthes,confusa,,,,,
Lepanthes costaricensis,Lepanthes,costaricensis,,,,,
Lepanthes cotyledon,Lepanthes,cotyledon,,,,,
Lepanthes craticia,Lepanthes,craticia,,,,,
Lepanthes dalessandroi,Lepanthes,dalessandroi,,,,,
Lepanthes decipiens,Lepanthes,decipiens,,,,,
Lepanthes deficiens,Lepanthes,deficiens,,,,,
Lepanthes deleastes,Lepanthes,deleastes,,,,,
Lepanthes deliqua,Lepanthes,deliqua,,,,,
Lepanthes delphax,Lepanthes,delphax,,,,,
Lepanthes divaricata,Lepanthes,divaricata,,,,,
Lepanthes dodiana,Lepanthes,dodiana,,,,,
Lepanthes dodsonii,Lepanthes,dodsonii,,,,,
Lepanthes dorsalis,Lepanthes,dorsalis,,,,,
Lepanthes droseroides,Lepanthes,droseroides,,,,,
Lepanthes eciliata,Lepanthes,eciliata,,,,,
Lepanthes elata,Lepanthes,elata,,,,,
Lepanthes electilis,Lepanthes,electilis,,,,,
Lepanthes elliptica,Lepanthes,elliptica,,,,,
Lepanthes eltoroensis,Lepanthes,eltoroensis,,,,,
Lepanthes erepsis,Lepanthes,erepsis,,,,,
Lepanthes erinacea,Lepanthes,erinacea,,,,,
Lepanthes erythrocles,Lepanthes,erythrocles,,,,,
Lepanthes estrellensis,Lepanthes,estrellensis,,,,,
Lepanthes exasperata,Lepanthes,exasperata,,,,,
Lepanthes excedens,Lepanthes,excedens,,,,,
Lepanthes eximia,Lepanthes,eximia,,,,,
Lepanthes exposita,Lepanthes,exposita,,,,,
Lepanthes flexuosa,Lepanthes,flexuosa,,,,,
Lepanthes focalis,Lepanthes,focalis,,,,,
Lepanthes foreroi,Lepanthes,foreroi,,,,,
Lepanthes fusiformis,Lepanthes,fusiformis,,,,,
Lepanthes gabriellae,Lepanthes,gabriellae,,,,,
Lepanthes gibberosa,Lepanthes,gibberosa,,,,,
Lepanthes glicensteinii,Lepanthes,glicensteinii,,,,,
Lepanthes gloris,Lepanthes,gloris,,,,,
Lepanthes grypha,Lepanthes,grypha,,,,,
Lepanthes guanacastensis,Lepanthes,guanacastensis,,,,,
Lepanthes guatemalensis,Lepanthes,guatemalensis,,,,,
Lepanthes helleri,Lepanthes,helleri,,,,,
Lepanthes hippocrepica,Lepanthes,hippocrepica,,,,,
Lepanthes homotaxis,Lepanthes,homotaxis,,,,,
Lepanthes hondurensis,Lepanthes,hondurensis,,,,,
Lepanthes horchii,Lepanthes,horchii,,,,,
Lepanthes horrida,Lepanthes,horrida,,,,,
Lepanthes ictalurus,Lepanthes,ictalurus,,,,,
Lepanthes ilense,Lepanthes,ilense,,,,,
Lepanthes illex,Lepanthes,illex,,,,,
Lepanthes imitator,Lepanthes,imitator,,,,,
Lepanthes imoena,Lepanthes,imoena,,,,,
Lepanthes inaequalis,Lepanthes,inaequalis,,,,,
Lepanthes inaequiloba,Lepanthes,inaequiloba,,,,,
Lepanthes inca,Lepanthes,inca,,,,,
Lepanthes inescata,Lepanthes,inescata,,,,,
Lepanthes inornata,Lepanthes,inornata,,,,,
Lepanthes insectiflora,Lepanthes,insectiflora,,,,,
Lepanthes intermedia,Lepanthes,intermedia,,,,,
Lepanthes intonsa,Lepanthes,intonsa,,,,,
Lepanthes intricata,Lepanthes,intricata,,,,,
Lepanthes jimenezii,Lepanthes,jimenezii,,,,,
Lepanthes johnsonii,Lepanthes,johnsonii,,,,,
Lepanthes jubata,Lepanthes,jubata,,,,,
Lepanthes jugum,Lepanthes,jugum,,,,,
Lepanthes latisepala,Lepanthes,latisepala,,,,,
Lepanthes lindleyana,Lepanthes,lindleyana,,,,,
Lepanthes loddigesiana,Lepanthes,loddigesiana,,,,,
Lepanthes lophius,Lepanthes,lophius,,,,,
Lepanthes macalpinii,Lepanthes,macalpinii,,,,,
Lepanthes machorroi,Lepanthes,machorroi,,,,,
Lepanthes magnifica,Lepanthes,magnifica,,,,,
Lepanthes mariae,Lepanthes,mariae,,,,,
Lepanthes matudana,Lepanthes,matudana,,,,,
Lepanthes maxonii,Lepanthes,maxonii,,,,,
Lepanthes megalostele,Lepanthes,megalostele,,,,,
Lepanthes menatoi,Lepanthes,menatoi,,,,,
Lepanthes mentosa,Lepanthes,mentosa,,,,,
Lepanthes microglottis,Lepanthes,microglottis,,,,,
Lepanthes micropetala,Lepanthes,micropetala,,,,,
Lepanthes micropogon,Lepanthes,micropogon,,,,,
Lepanthes minima,Lepanthes,minima,,,,,
Lepanthes minutilabia,Lepanthes,minutilabia,,,,,
Lepanthes mixe,Lepanthes,mixe,,,,,
Lepanthes monteverdensis,Lepanthes,monteverdensis,,,,,
Lepanthes moorei,Lepanthes,moorei,,,,,
Lepanthes mucronata,Lepanthes,mucronata,,,,,
Lepanthes mulderae,Lepanthes,mulderae,,,,,
Lepanthes muscula,Lepanthes,muscula,,,,,
Lepanthes myiophora,Lepanthes,myiophora,,,,,
Lepanthes narcissus,Lepanthes,narcissus,,,,,
Lepanthes nigriscapa,Lepanthes,nigriscapa,,,,,
Lepanthes nivea,Lepanthes,nivea,,,,,
Lepanthes nontecta,Lepanthes,nontecta,,,,,
Lepanthes nummularia,Lepanthes,nummularia,,,,,
Lepanthes oaxacana,Lepanthes,oaxacana,,,,,
Lepanthes obtusa,Lepanthes,obtusa,,,,,
Lepanthes obtusipetala,Lepanthes,obtusipetala,,,,,
