entity_id,sc_name,family,range_state,CITES,IUCN,common_name,genus
38819,Begonia erminea,,,0,1,,Begonia
38820,Plectranthus vinaceus,,,0,0,,Plectranthus
38821,Crotalaria cornu-ammonis,,,0,1,Hianala,Crotalaria
38822,Tephrosia phylloxylon,,,0,1,,Tephrosia
38823,Sorbus bosniaca,Rosaceae,,0,1,,Sorbus
38824,Rhopalocarpus macrorhamnifolius,,,0,0,Hafotrakora;Havoha;Sary;Fanondambo,Rhopalocarpus
38825,Crotalaria leandriana,,,0,1,,Crotalaria
38826,Sorbus lonetalensis,Rosaceae,,0,1,,Sorbus
38827,Ecbolium benoistii,,,0,1,,Ecbolium
38828,Micronychia bemangidiensis,,,0,1,Rehika,Micronychia
38829,Abrus madagascariensis,,,0,1,,Abrus
38830,Sorbus busambarensis,Rosaceae,,0,1,,Sorbus
38831,Cuscuta acuta,,,0,0,Parásita de Galápagos,Cuscuta
38832,Phyllanthus kidna,,,0,1,,Phyllanthus
38833,Cuscuta gymnocarpa,,,0,0,Parásita de Galápagos,Cuscuta
38834,Centaurium somedanum,,,0,1,Centaura de Somiedo,Centaurium
38835,Ardisia alabastro-alata,,,0,1,,Ardisia
38836,Sorbus collina,Rosaceae,,0,0,,Sorbus
38837,Sorbus cordigastensis,Rosaceae,,0,1,Kordigast Mehlbeere,Sorbus
38838,Sorbus cucullifera,Rosaceae,,0,1,,Sorbus
38839,Cercis siliquastrum,,,0,0,Judas Tree,Cercis
38840,Sorbus degenii,Rosaceae,,0,1,,Sorbus
38841,Sorbus doerriana,Rosaceae,,0,1,Dörrs Mehlbeere,Sorbus
38842,Sorbus dolomiticola,Rosaceae,,0,1,,Sorbus
38843,Sorbus evansii,Rosaceae,,0,1,Evans's Whitebeam,Sorbus
38844,Sorbus eximia,Rosaceae,,0,1,,Sorbus
38845,Acalypha parvula,,,0,0,,Acalypha
38846,Sorbus eystettensis,Rosaceae,,0,1,Eichstätter Mehlbeere,Sorbus
38847,Callerya neocaledonica,,,0,1,,Callerya
38848,Canavalia favieri,,,0,1,,Canavalia
38849,Acropogon calcicolus,,,0,1,,Acropogon
38850,Eugenia sp.,,,0,1,,Eugenia
38851,Sorbus fischeri,Rosaceae,,0,1,Ries Mehlbeere;Fischer Mehlbeere,Sorbus
38852,Homalium leratiorum,Salicaceae,,0,1,,Homalium
38853,Sorbus gauckleri,Rosaceae,,0,1,Gaucklers Mehlbeere,Sorbus
38854,Sorbus gemella,Rosaceae,,0,1,,Sorbus
38855,Phyllanthus unifoliatus,,,0,1,,Phyllanthus
38856,Piliocalyx eugenioides,,,0,1,,Piliocalyx
38857,Limonium calabrum,,,0,1,,Limonium
38858,Pseuderanthemum incisum,,,0,1,,Pseuderanthemum
38859,Limonium sibthorpianum,,,0,1,,Limonium
38860,Syzygium pendulinum,Myrtaceae,,0,1,,Syzygium
38861,Syzygium poyanum,Myrtaceae,,0,1,,Syzygium
38862,Sorbus greenii,Rosaceae,,0,1,Green's Whitebeam,Sorbus
38863,Turbina inopinata,,,0,1,,Turbina
38864,Randia pancheriana,,,0,1,,Randia
38865,Atractocarpus platyxylon,,,0,1,,Atractocarpus
38866,Leopoldia gussonei,,,0,1,,Leopoldia
38867,Guettardella sp.,,,0,1,,Guettardella
38868,Tinadendron noumeanum,,,0,1,,Tinadendron
38869,Dianthus morisianus,,,0,1,,Dianthus
38870,Centaurea corensis,,,0,1,,Centaurea
38871,Callianthemum kernerianum,,,0,1,,Callianthemum
38872,Pichonia balansana,,,0,0,,Pichonia
38873,Solanum pancheri,,,0,1,,Solanum
38874,Oxera pulchella,,,0,1,,Oxera
38875,Picrella trifoliata,,,0,1,,Picrella
38876,Ixora oligantha,,,0,1,,Ixora
38877,Canavalia veillonii,,,0,1,,Canavalia
38878,Oxera balansae,,,0,1,,Oxera
38879,Syzygium veillonii,Myrtaceae,,0,1,,Syzygium
38880,Avena abyssinica,,,0,0,Ethiopian Oat,Avena
38881,Oxera pulchella pulchella,,,0,0,,Oxera
38882,Oxera pulchella grandiflora,,,0,1,,Oxera
38883,Ixora opuloides,,,0,1,,Ixora
38884,Santalum austrocaledonicum,Santalaceae,,0,1,,Santalum
38885,Santalum minutum,Santalaceae,,0,1,,Santalum
38886,Santalum pilosulum,Santalaceae,,0,1,,Santalum
38887,Picrella gracilis,,,0,1,,Picrella
38888,Picrella gracillima,,,0,1,,Picrella
38889,Asplenium creticum,,,0,1,Cretan Spleenwort,Asplenium
38890,Barbarea plantaginea,,,0,0,,Barbarea
38891,Cardamine uliginosa,,,0,0,,Cardamine
38892,Asplenium fissum,,,0,1,Divided Spleenwort;Asplenio diviso;Asplénium du Mercantour;Doradille fendue,Asplenium
38893,Pittosporum baudouinii,,,0,1,,Pittosporum
38894,Cytisus commutatus,,,0,0,,Cytisus
38895,Cotoneaster nebrodensis,,,0,1,Brickberry Cotoneaster,Cotoneaster
38896,Pittosporum bernardii,,,0,1,,Pittosporum
38897,Eleocharis argyrolepis,,,0,0,,Eleocharis
38898,Sium sisaroideum,,,0,0,,Sium
38899,Helianthus decapetalus,,,0,0,Thinleaf Sunflower;Ten-petals Sunflower;hélianthe à dix rayons,Helianthus
38900,Pittosporum bouletii,,,0,1,,Pittosporum
38901,Euphorbia amplexicaulis,Euphorbiaceae,,0,0,Chamaesyce;Lechoso de suelo,Euphorbia
38902,Pittosporum cherrieri,,,0,1,,Pittosporum
38903,Euphorbia galapageia,Euphorbiaceae,,0,1,,Euphorbia
38904,Avena strigosa,,,0,1,Black Oat;Sand Oat,Avena
38905,Eleusine africana,,,0,0,Wild African Finger Millet,Eleusine
38906,Eleusine floccifolia,,,0,0,,Eleusine
38907,Euphorbia punctulata,Euphorbiaceae,,0,0,,Euphorbia
38908,Eleusine intermedia,,,0,1,,Eleusine
38909,Pittosporum coccineum,,,0,1,,Pittosporum
38910,Euphorbia recurva,Euphorbiaceae,,0,0,,Euphorbia
38912,Eleusine kigeziensis,,,0,1,,Eleusine
38913,Eleusine tristachya,,,0,0,,Eleusine
38914,Indigofera compressa,,,0,0,Manjola;Firaokosy;Zavilo;Manjavola,Indigofera
38915,Phyllanthus oreichtitus,,,0,0,Lengorano;Teto,Phyllanthus
38916,Xerochlamys elliptica,,,0,1,,Xerochlamys
38917,Solanum madagascariense,,,0,0,Vahinto;Vaimbotany;Vahifolera;Vahihazo,Solanum
38918,Euphorbia viminea,Euphorbiaceae,,0,0,Palo café,Euphorbia
38919,Zornia puberula,,,0,0,Ramanatona,Zornia
38920,Pittosporum croceum,,,0,1,,Pittosporum
38921,Atemnosiphon coriaceus,,,0,0,,Atemnosiphon
38922,Pittosporum deplanchei,,,0,0,,Pittosporum
38923,Crotalaria cyanoxantha,,,0,0,,Crotalaria
38924,Peddiea involucrata,,,0,0,Hazontoho;Havoa,Peddiea
38925,Ledermanniella prasina,,,0,1,,Ledermanniella
38926,Aspidostemon fungiformis,Lauraceae,,0,1,,Aspidostemon
38927,Rhopalocarpus triplinervius,,,0,1,Manondroala;Lombiro,Rhopalocarpus
38928,Hymenodictyon louhavate,,,0,0,Kalavelo;Lohavato,Hymenodictyon
38929,Tetradenia clementiana,,,0,1,,Tetradenia
38930,Indigofera leucoclada,,,0,0,Fitohinamalona;Voatsorokanala;Hengitry;Malemiza;Fitohizantrondro;Tapitsakaondry,Indigofera
38931,Pittosporum dzumacense,,,0,1,,Pittosporum
38932,Gaertnera macrostipula,,,0,0,,Gaertnera
38933,Micronychia kotozafii,,,0,0,Sehana;Karakatafy,Micronychia
38935,Cynometra commersoniana,Leguminosae,,0,0,Rahiny;Mampay;Hatatra;Mampailo,Cynometra
38936,Micronychia tsiramiramy,,,0,0,Sandramy Mena;Tsiramiramy;Ditimena;Moara fotsy,Micronychia
38937,Helianthus hirsutus,,,0,0,Hairy Sunflower,Helianthus
38938,Foetidia sambiranensis,,,0,1,,Foetidia
38939,Decorsea grandidieri,,,0,0,Vahimatsina;Famehifary,Decorsea
38940,Carex lucennoiberica,,,0,1,,Carex
38941,Eriosema procumbens,,,0,0,Voanzonangatsy,Eriosema
38942,Solanum erythracanthum,,,0,0,Angirizetra;Angivy Ala;Voabana;Voangivy;Famoty;Angivy,Solanum
38943,Phyllanthus matitanensis,,,0,0,Tsilavidalana;Tendindahikely;Mantsakariva,Phyllanthus
38944,Hymenodictyon occidentale,,,0,0,Fatonaberavina;Beholitse;Lohavato,Hymenodictyon
38945,Rhopalocarpus alternifolius,,,0,0,Mantaditra;Lombiro;Andrengitra;Hafotrakora;Fanavimaintso,Rhopalocarpus
38946,Stachys reptans,,,0,0,,Stachys
38947,Solanum antalaha,,,0,0,Tsianimboana;Vahimbingy,Solanum
38948,Phyllanthus isomonensis,,,0,1,,Phyllanthus
38949,Tetradenia nervosa,,,0,0,Borona;Boroa,Tetradenia
38950,Gaertnera phyllostachya,,,0,0,,Gaertnera
38951,Cassipourea alternifolia,Rhizophoraceae,,0,1,,Cassipourea
38952,Breonia chinensis,Rubiaceae,,0,0,Molompangady;Valopangady;Voamalopangady;Vavalotra;Valopotsy,Breonia
38954,Rhopalocarpus similis,,,0,0,Ringitra;Raingitravavy;Rengitra;Hafotrakanga;Taolandambo;Hazondringitra;Bemanefoka;Lombirohazo;Fanazava,Rhopalocarpus
38955,Pittosporum echinatum,,,0,1,,Pittosporum
38956,Rhodolaena humblotii,,,0,0,Malemisisika,Rhodolaena
38957,Leptolaena villosa,,,0,1,Foto,Leptolaena
38958,Rhodolaena coriacea,,,0,0,Arina;Pikazana,Rhodolaena
38959,Solanum batoides,,,0,0,Patipatikala,Solanum
38960,Octolepis dioica,,,0,0,Valolahy;Hafotravoha;Havoa,Octolepis
38961,Pittosporum gracile,,,0,1,,Pittosporum
38962,Cassipourea korupensis,Rhizophoraceae,,0,1,,Cassipourea
38963,Pittosporum heckelii,,,0,1,,Pittosporum
38964,Orthosiphon ruber,,,0,1,,Orthosiphon
38965,Solanum mahoriensis,,,0,1,Famaotsangivinendrina,Solanum
38966,Stephanodaphne humbertii,,,0,1,,Stephanodaphne
38967,Asplenium fontanum,,,0,0,Asplénium des fontaines;Jura-Streifenfarn;Fountain Spleenwort;Asplenio Delle Fonti,Asplenium
38968,Platostoma madagascariense,,,0,0,Roamba;Robakary,Platostoma
38969,Pittosporum hematomallum,,,0,1,,Pittosporum
38970,Aspidostemon lucens,Lauraceae,,0,1,Lalombary,Aspidostemon
38971,Gladiolus antandroyi,,,0,1,,Gladiolus
38972,Aristea cladocarpa,,,0,0,,Aristea
38974,Phyllanthus ankaratrae,,,0,1,,Phyllanthus
38975,Argocoffeopsis fosimondi,,,0,1,,Argocoffeopsis
38976,Breonia fragifera,Rubiaceae,,0,0,Valotralahy;Valotra,Breonia
38977,Benthamia rostrata,,,0,1,,Benthamia
38978,Ormocarpum drakei,,,0,0,Reaotsy,Ormocarpum
38979,Schizogyne sericea,,,0,0,,Schizogyne
38980,Aspidostemon antongilensis,Lauraceae,,0,1,,Aspidostemon
38981,Microcharis phyllogramme,,,0,0,,Microcharis
38982,Ajuga oocephala,,,0,0,Mamy,Ajuga
38983,Rhopalocarpus louvelii,,,0,0,Lombiry;Havoha Lahy;Mantanditra;Andriambavinaveotra;Hafotrakora;Tsimandoasala,Rhopalocarpus
38984,Aspidostemon humbertianus,Lauraceae,,0,1,Longotramena,Aspidostemon
38985,Foetidia pterocarpa,,,0,1,Telovihy,Foetidia
38986,Nesogordonia monantha,Malvaceae,,0,1,,Nesogordonia
38987,Hildegardia erythrosiphon,,,0,0,Aboringa;Vinoa;Tamotamokazo;Boramena;Boaloaka;Vonoa,Hildegardia
38988,Phyllanthus venustulus,,,0,1,,Phyllanthus
38989,Nesogordonia pachyneura,Malvaceae,,0,1,,Nesogordonia
38990,Pittosporum kaalense,,,0,1,,Pittosporum
38991,Stephanodaphne geminata,,,0,0,Tsilaitra;Amontamaimbo;Havoha,Stephanodaphne
38992,Campnosperma micranteium,Anacardiaceae,,0,0,Tengatra Hago;Membolohalahy;Tarantana,Campnosperma
38994,Plectranthus scaposus,,,0,1,,Plectranthus
38995,Tetradenia falafa,,,0,1,Falafa,Tetradenia
38996,Worsleya procera,,,0,1,,Worsleya
38997,Pinus reflexa,Pinaceae,,0,1,Southwestern White Pine,Pinus
38998,Aspidostemon microphyllus,Lauraceae,,0,1,,Aspidostemon
38999,Tachiadenus umbellatus,,,0,1,,Tachiadenus
39000,Ecbolium madagascariense,,,0,0,Soimanga;Fifolohiona;Dongolo Ala;Foleramboalavo;Sodosodo,Ecbolium
39001,Hymenodictyon decaryi,,,0,0,Beholitse;Mafay;Fatora,Hymenodictyon
39002,Micromeria madagascariensis,,,0,1,,Micromeria
39003,Pittosporum koghiense,,,0,1,,Pittosporum
39004,Argyrolobium pedunculare,,,0,0,,Argyrolobium
39005,Stachys lyallii,,,0,0,,Stachys
39006,Griffinia intermedia,,,0,1,,Griffinia
39007,Argocoffeopsis spathulata,,,0,1,,Argocoffeopsis
39008,Gaertnera arenaria,,,0,0,,Gaertnera
39009,Dolichos fangitsa,,,0,0,Fangitse,Dolichos
39010,Plectranthus gibbosus,,,0,0,Velatia;Foleravahy,Plectranthus
39011,Canavalia madagascariensis,,,0,0,Makadraodroala;Latakaombylahy;Kalamakatsoavaly,Canavalia
39012,Mundulea viridis,,,0,0,Sarintsoha;Fanamo;Ambirotra,Mundulea
39013,Campnosperma schatzii,Anacardiaceae,,0,0,Rotra;Tarantana;Tarantam-potsy;Aramy,Campnosperma
39014,Aphelandra bradeana,,,0,1,,Aphelandra
39015,Rhopalocarpus randrianaivoi,,,0,1,Lombiro,Rhopalocarpus
39016,Eremolaena humblotiana,,,0,1,"Amaninaombilahy;Fotona, Volontsora madini-dravina",Eremolaena
39017,Dialyceras discolor,,,0,1,Lombiro,Dialyceras
39018,Aulacocalyx camerooniana,,,0,1,,Aulacocalyx
39020,Phyllanthus ampandrandavae,,,0,1,,Phyllanthus
39021,Abrus aureus,,,0,0,Masonangatra;Vahimboamena;Masomamboatorana;Masamamboagara;Voamatora;Masogaga;Masamamboatorana;Masogoaiky;Saravokatra;Voatorana,Abrus
39022,Pittosporum lanipetalum,,,0,1,,Pittosporum
39023,Benthamia praecox,,,0,1,,Benthamia
39024,Gaertnera obovata,,,0,0,,Gaertnera
39025,Otoptera madagascariensis,,,0,0,Tsimatifosa;Tsimatimposa,Otoptera
39026,Gaertnera cardiocarpa,,,0,1,,Gaertnera
39027,Micronychia minutiflora,,,0,0,Tavolo;Hazomafana;Ditimena;Tarata;Sandramifotsy;Sandramimena Madinindravina,Micronychia
39028,Benthamia humbertii,,,0,1,,Benthamia
39029,Solanum myoxotrichum,,,0,0,Angivo-isity,Solanum
39030,Benthamia calceolata,,,0,1,,Benthamia
39031,Gaertnera madagascariensis,,,0,0,,Gaertnera
39032,Gaertnera phanerophlebia,,,0,0,,Gaertnera
39033,Benthamia elata,,,0,1,,Benthamia
39034,Pittosporum leratii,,,0,1,,Pittosporum
39035,Crossandra stenandrium,,,0,0,,Crossandra
39036,Pittosporum leroyanum,,,0,1,,Pittosporum
39037,Plectranthus ombrophilus,,,0,1,,Plectranthus
39038,Breonia perrieri,Rubiaceae,,0,0,,Breonia
39039,Tetradenia goudotii,,,0,0,Borona,Tetradenia
39041,Millettia lenneoides,Leguminosae,,0,0,Vahintandrondro;Hibaky;Kitsongo;Voanindrozy;Sarikitsongo;Hampy,Millettia
39042,Sorbus haesitans,Rosaceae,,0,1,Thüngersheimer Mehlbeere,Sorbus
39043,Schizolaena exinvolucrata,,,0,0,Hazombato;Mampisaraky;Tanatanampotsy,Schizolaena
39044,Chadsia flammea,,,0,0,"Avoha;Fanamo - Hazo, Lahy, Vavy;Fotsiavalika;Somotsoy;Sangozaza;Remonty;Famonty",Chadsia
39045,Phyllanthus mananarensis,,,0,1,,Phyllanthus
39046,Solanum heinianum,,,0,0,Hasonosy;Masonosy,Solanum
39047,Octolepis oblanceolata,,,0,1,Tsilorano,Octolepis
39048,Gaertnera macrobotrys,,,0,0,,Gaertnera
39049,Sorbus harziana,Rosaceae,,0,1,Harz' Mehlbeere,Sorbus
39050,Aspidostemon percoriaceus,Lauraceae,,0,1,,Aspidostemon
39051,Hordeum arizonicum,,,0,1,arizonakorn;Arizona Barley,Hordeum
39052,Breonia decaryana,Rubiaceae,,0,0,,Breonia
39054,Hymenodictyon tsingy,,,0,1,Soaravina,Hymenodictyon
39055,Hordeum brachyantherum,,,0,0,Orge à anthères courtes;Northern Barley;Meadow Barley;California Barley;Kaliforniakorn;Orge des prés,Hordeum
39056,Orthosiphon discolor,,,0,1,,Orthosiphon
39057,Hopea pedicellata,Dipterocarpaceae,,0,1,,Hopea
39058,Cynometra abrahamii,Leguminosae,,0,0,Arivoravy;Somotrorana;Mampay,Cynometra
39059,Paramelhania decaryana,,,0,1,,Paramelhania
39060,Rhopalocarpus mollis,,,0,1,Lombiro;Lombiry,Rhopalocarpus
39061,Hordeum capense,,,0,0,,Hordeum
39062,Pittosporum letocartiorum,,,0,1,,Pittosporum
39063,Hymenodictyon berivotrense,,,0,0,Kitata;Beholitse;Kalavelo,Hymenodictyon
39064,Pittosporum loniceroides,,,0,1,,Pittosporum
39065,Mucuna paniculata,,,0,0,Vohinkovika,Mucuna
39066,Hildegardia perrieri,,,0,1,Afobonona;Vonoana,Hildegardia
39067,Hordeum chilense,,,0,0,,Hordeum
39068,Gaertnera phyllosepala,,,0,0,,Gaertnera
39069,Benthamia procera,,,0,1,,Benthamia
39070,Rhopalocarpus lucidus,,,0,0,Hazondrengitra;Hafopotsy;Tsiangoke;Ringitra;Hafotravoa;Vony;Kosy;Hazondrenitra;Rengitra;Sely;Tsihonga;Tandria;Tsongona;Renditra Be;Masondrenetsa,Rhopalocarpus
39071,Mundulea stenophylla,,,0,0,Rodrotsy;Maranitsiatoraka,Mundulea
39072,Clitoria lasciva,,,0,0,Famehifarilahy;Vahem-boaritsika;Famefary;Vahimafoaky;Famehifary;Vahitsikomba;Vahikapoaka;Vahimaintilany;Vahitsibarea,Clitoria
39073,Aspidostemon apiculatus,Lauraceae,,0,1,Tapiky Mavo,Aspidostemon
39074,Hordeum comosum,,,0,0,,Hordeum
39075,Hordeum cordobense,,,0,1,Cordobakorn,Hordeum
39076,Herpetacanthus delicatus,,,0,1,,Herpetacanthus
39077,Pittosporum mackeei,,,0,1,,Pittosporum
39078,Hordeum depressum,,,0,0,Low Barley,Hordeum
39079,Pittosporum malaxanii,,,0,1,,Pittosporum
39080,Justicia itatiaiensis,,,0,1,,Justicia
39081,Hordeum erectifolium,,,0,1,,Hordeum
39082,Hordeum euclaston,,,0,0,Argentine Barley;Pampaskorn,Hordeum
39083,Staurogyne euryphylla,,,0,1,,Staurogyne
39084,Pittosporum morierei,,,0,1,,Pittosporum
39085,Sorbus herculis,Rosaceae,,0,1,,Sorbus
39086,Hordeum flexuosum,,,0,0,,Hordeum
39087,Pittosporum obovatum,,,0,0,,Pittosporum
39088,Pittosporum oreophilum,,,0,0,,Pittosporum
39089,Pittosporum oubatchense,,,0,1,,Pittosporum
39090,Anemia candidoi,,,0,1,,Anemia
39091,Annona ferruginea,,,0,1,,Annona
39092,Hordeum fuegianum,,,0,0,,Hordeum
39093,Duguetia microphylla,Annonaceae,,0,1,,Duguetia
39094,Hordeum guatemalense,,,0,1,,Hordeum
39095,Pittosporum pancheri,,,0,1,,Pittosporum
39096,Hordeum halophilum,,,0,0,,Hordeum
39097,Croton scouleri,Euphorbiaceae,,0,0,,Croton
39098,Saccharum kajkaiense,,,0,0,,Saccharum
39099,Amygdalus andersonii,,,0,0,Desert Peach,Amygdalus
39100,Hornschuchia alba,,,0,1,,Hornschuchia
39101,Malus honanensis,Rosaceae,,0,1,Honan Crab Apple;he nan hai tang,Malus
39102,Xylosma serrata,,,0,1,,Xylosma
39103,Rondeletia anguillensis,,,0,1,,Rondeletia
39104,Pittosporum paniculatum,,,0,1,,Pittosporum
39105,Pittosporum poueboense,,,0,1,,Pittosporum
39107,Hordeum jubatum,,,0,0,Ekorrkorn;Orge à crinière;Cevada-rabo-de-raposa;Mähnengerste;Cevada-de-jardim;Foxtail Barley,Hordeum
39108,Trigynaea axilliflora,,,0,1,,Trigynaea
39109,Coleochloa domensis,,,0,1,,Coleochloa
39110,Hordeum lechleri,,,0,0,,Hordeum
39111,Malus kansuensis,Rosaceae,,0,1,long dong hai tang;Kansu-Apfel,Malus
39112,Hordeum parodii,,,0,0,,Hordeum
39113,Malus mandshurica,Rosaceae,,0,1,mao shan jing zi;jablonja man'čžurskaja;manchurisk bärapel;ezo-no-ko-ringo;Manchurian Crab Apple,Malus
39114,Malus muliensis,Rosaceae,,0,1,mu li hai tang,Malus
39115,Pittosporum poumense,,,0,1,,Pittosporum
39116,Malus ombrophila,Rosaceae,,0,1,Changchiang River Apple;沧江海棠;cang jiang hai tang,Malus
39117,Hypolytrum unispicatum,,,0,1,,Hypolytrum
39118,Amentotaxus yunnanensis,,,0,1,Yunnan Sui Hua Shan;云南穗花杉;Yunnan Catkin Yew;Dè tùng Vân Nam,Amentotaxus
39119,Hordeum patagonicum,,,0,0,,Hordeum
39120,Malus orientalis,Rosaceae,,0,1,,Malus
39121,Pittosporum pronyense,,,0,1,,Pittosporum
39122,Astragalus crenatus,,,0,0,,Astragalus
39123,Nemum megastachyum,,,0,1,,Nemum
39124,Carlina salicifolia,,,0,0,,Carlina
39125,Hordeum procerum,,,0,1,,Hordeum
39126,Pittosporum scythophyllum,,,0,1,,Pittosporum
39127,Astragalus kahiricus,,,0,0,,Astragalus
39128,Astragalus tribuloides,,,0,0,,Astragalus
39129,Indigofera oblongifolia,,,0,0,,Indigofera
39130,Eryngium fluminense,,,0,1,,Eryngium
39131,Lathyrus sphaericus,,,0,0,,Lathyrus
39132,Drosera pilosa,,,0,0,,Drosera
39133,Hordeum pubiflorum,,,0,0,Antarctic Barley;Eldslandskorn,Hordeum
39134,Hordeum pusillum,,,0,0,Dvärgkorn;Little Barley,Hordeum
39135,Lotus palustris,,,0,0,Su gazalboynuzu,Lotus
39136,Hordeum roshevitzii,,,0,0,,Hordeum
39137,Malus prattii,Rosaceae,,0,1,Pommier de Pratt;西蜀海棠;xi shu hai tang;Pratt's Crab Apple,Malus
39138,Lindernia natans,,,0,1,,Lindernia
39139,Medicago astroites,,,0,0,,Medicago
39140,Pittosporum sessilifolium,,,0,1,,Pittosporum
39141,Malus prunifolia,Rosaceae,,0,1,Plum-leaf Apple;qiu zi;Chinese Apple;Kirsch-Apfel;sibirisk apel;Pommier à feuilles de prunus,Malus
39142,Syngonanthus peruvianus,,,0,0,,Syngonanthus
39143,Melilotus italicus,,,0,0,Italian Melilot,Melilotus
39144,Torenia stolonifera,,,0,0,,Torenia
39145,Rhynchosia minima,,,0,0,,Rhynchosia
39146,Hordeum stenostachys,,,0,0,,Hordeum
39147,Aspidosperma compactinervium,Apocynaceae,,0,1,,Aspidosperma
39148,Brahea armata,,,0,0,,Brahea
39149,Hordeum tetraploidum,,,0,0,,Hordeum
39150,Ophiorrhiza longii,,,0,1,,Ophiorrhiza
39151,Brahea dulcis,,,0,0,Capulín;Soyate;Suyate,Brahea
39152,Sorbus bakonyensis,Rosaceae,,0,1,,Sorbus
39153,Aspidosperma ingratum,Apocynaceae,,0,1,,Aspidosperma
39154,Sorbus domugledica,Rosaceae,,0,1,,Sorbus
39155,Corallodiscus cooperi,,,0,1,,Corallodiscus
39156,Pittosporum simsonii,,,0,0,,Pittosporum
39157,Trifolium clusii,,,0,0,,Trifolium
39158,Didymocarpus bhutanicus,,,0,0,,Didymocarpus
39159,Ditassa fontellae,,,0,1,,Ditassa
39160,Brahea brandegeei,,,0,0,Palma de Tlaco;Palma Negra,Brahea
39161,Trifolium scabrum,,,0,0,Klever Shershavyi;Rauher Klee;Rough Clover,Trifolium
39162,Isodon atroruber,,,0,1,,Isodon
39163,Pittosporum sylvaticum,,,0,1,,Pittosporum
39164,Dipteryx micrantha,Leguminosae,,0,1,Kumarut;Cumaru Ferro;Shihuahuaco;Charapilla;Cumaru;Brazilian Teak,Dipteryx
39165,Forsteronia linearis,,,0,1,,Forsteronia
39166,Pittosporum verrucosum,,,0,1,,Pittosporum
39167,Trigonella cylindracea,,,0,0,,Trigonella
39168,Ammannia alternifolia,,,0,1,,Ammannia
39169,Brahea decumbens,,,0,0,,Brahea
39170,Vicia tenuifolia,,,0,0,Garoshak Tankalisty;Schmalblattrige Vogel-wicke;Vesce A Petites Flles;Goroshek Buassie;Garoshek Drevni;Bramble Vetch;Garoshek Izmechivyi;Naryin Nabchit Gish;Goroshek Tonkolistnyi;Fine-leaf Vetch,Vicia
39171,Sorbus herbipolitana,Rosaceae,,0,1,Würzburger Mehlbeere,Sorbus
39172,Sorbus herefordensis,Rosaceae,,0,1,Herefordshire Whitebeam,Sorbus
39173,Sorbus hohenesteri,Rosaceae,,0,1,Hohenesters Mehlbeere,Sorbus
39174,Mandevilla crassinoda,,,0,1,,Mandevilla
39175,Sorbus holubyana,Rosaceae,,0,1,,Sorbus
39176,Sorbus hoppeana,Rosaceae,,0,1,,Sorbus
39177,Asplenium hybridum,,,0,1,križani zlatinjak;Dalmatian Spleenwort,Asplenium
39178,Marsdenia glaziovii,,,0,1,,Marsdenia
39179,Pittosporum xanthanthum,,,0,1,,Pittosporum
39181,Brahea moorei,,,0,0,Palmilla enana azul,Brahea
39182,Malus sikkimensis,Rosaceae,,0,1,Sikkim Crabapple;xi jin hai dang;锡金海棠,Malus
39183,Thelypteris bermudiana,,,0,1,Bermuda Shield Fern,Thelypteris
39184,Ammannia calcicola,,,0,1,,Ammannia
39185,Malus spectabilis,Rosaceae,,0,1,hai tang hua;海棠花;Asiatic Apple;fagerapel;Chinese Crab Apple;Pracht-Apfel,Malus
39186,Buddleja bhutanica,,,0,1,,Buddleja
39187,Ammannia cryptantha,,,0,1,,Ammannia
39188,Sorbus legrei,Rosaceae,,0,1,,Sorbus
39189,Sorbus meierottii,Rosaceae,,0,1,Meierotts Mehlbeere,Sorbus
39190,Ammannia heterophylla,,,0,1,,Ammannia
39191,Chamaedorea alternans,,,0,0,Camedor tepejilote,Chamaedorea
39192,Sorbus mergenthaleriana,Rosaceae,,0,1,Mergenthalers Mehlbeere,Sorbus
39193,Ammannia pauciramosa,,,0,1,,Ammannia
39194,Sorbus milensis,Rosaceae,,0,1,,Sorbus
39195,Oryza australiensis,,,0,0,Australian Rice,Oryza
39196,Okoubaka michelsonii,,,0,1,,Okoubaka
39197,Okoubaka aubrevillei,,,0,1,Death Tree,Okoubaka
39198,Ammannia quadriciliata,,,0,1,,Ammannia
39199,Nymphoides bosseri,,,0,1,,Nymphoides
39200,Oryza longistaminata,,,0,0,Red Rice,Oryza
39201,Nymphoides elegans,,,0,1,,Nymphoides
39202,Podocarpus rotundus,Podocarpaceae,,0,1,,Podocarpus
39203,Asplenium lolegnamense,,,0,1,Madeira Rustyback Fern,Asplenium
39204,Portulaca howellii,,,0,0,Galapagos Purslane,Portulaca
39205,Oryza minuta,,,0,0,,Oryza
39206,Diplazium laffanianum,,,0,1,Governor Laffan's Fern,Diplazium
39207,Chamaedorea carchensis,,,0,0,Tepejilote chiapaneco,Chamaedorea
39208,Chamaedorea cataractarum,,,0,0,Cat Palm;Guayita de Arroyo;Cascade Palm,Chamaedorea
39209,Ardisia dom,,,0,1,,Ardisia
39210,Chamaedorea elatior,,,0,0,Tepejilotillo;Junco;Junco de Bejuco;Tepejilote;Cola de Gullo,Chamaedorea
39211,Aegilops vavilovii,,,0,0,,Aegilops
39212,Oryza punctata,,,0,0,Arroz-Selvagem;Red Rice,Oryza
39213,Asplenium macedonicum,,,0,0,Macedonian Spleenwort,Asplenium
39214,Sorbus paxiana,Rosaceae,,0,1,,Sorbus
