,entity_id,sc_name,family,genus,species,sub_sp,common_name,range_state,is_tropical,is_coniferous,flag
26096,26097,Ilex magnifructa,Aquifoliaceae,Ilex,magnifructa,,,,,,0.0
20449,20450,Ilex maingayi,Aquifoliaceae,Ilex,maingayi,,,,,,1.0
26097,26098,Ilex marahuacae,Aquifoliaceae,Ilex,marahuacae,,,,,,0.0
26098,26099,Ilex marginata,Aquifoliaceae,Ilex,marginata,,,,,,0.0
24848,24849,Ilex mathewsii,Aquifoliaceae,Ilex,mathewsii,,,,,,1.0
827,828,Ilex mitis,Aquifoliaceae,Ilex,mitis,,,,,0.0,1.0
26104,26105,Ilex morichei,Aquifoliaceae,Ilex,morichei,,,,,,1.0
26099,26100,Ilex neblinensis,Aquifoliaceae,Ilex,neblinensis,,,,,,1.0
30842,30843,Ilex oblonga,Aquifoliaceae,Ilex,oblonga,,,,,,1.0
23637,23638,Ilex occidentalis,Aquifoliaceae,Ilex,occidentalis,,,,,,0.0
30843,30844,Ilex occulta,Aquifoliaceae,Ilex,occulta,,,,,,1.0
828,829,Ilex opaca,Aquifoliaceae,Ilex,opaca,,,,,0.0,
22348,22349,Ilex palawanica,Aquifoliaceae,Ilex,palawanica,,,,,,1.0
19078,19079,Ilex pallida,Aquifoliaceae,Ilex,pallida,,,,,,1.0
21239,21240,Ilex paraguariensis,Aquifoliaceae,Ilex,paraguariensis,,congoin;erva congonha;congonha;orelha de burro;erva-mate;yerbamate;erva periquita;yerha;congonheira;caaguacu;congonha grande;caá;ma,,,,0.0
830,831,Ilex parviflora,Aquifoliaceae,Ilex,parviflora,,,,,0.0,
26100,26101,Ilex parvifructa,Aquifoliaceae,Ilex,parvifructa,,,,,,1.0
20124,20125,Ilex patens,Aquifoliaceae,Ilex,patens,,,,,,0.0
18608,18609,Ilex pauciflora,Aquifoliaceae,Ilex,pauciflora,,,,,,1.0
26101,26102,Ilex paujiensis,Aquifoliaceae,Ilex,paujiensis,,,,,,0.0
30844,30845,Ilex peiradena,Aquifoliaceae,Ilex,peiradena,,,,,,1.0
32964,32965,Ilex perado,Aquifoliaceae,Ilex,perado,,naranjero salvaje;perado;madeira holly;macaronesian holly,,,,0.0
30845,30846,Ilex perlata,Aquifoliaceae,Ilex,perlata,,,,,,1.0
829,830,Ilex petiolaris,Aquifoliaceae,Ilex,petiolaris,,,,,0.0,
26103,26104,Ilex polita,Aquifoliaceae,Ilex,polita,,,,,,0.0
18375,18376,Ilex praetermissa,Aquifoliaceae,Ilex,praetermissa,,,,,,1.0
21880,21881,Ilex puberula,Aquifoliaceae,Ilex,puberula,,,,,,1.0
30846,30847,Ilex qianlingshanensis,Aquifoliaceae,Ilex,qianlingshanensis,,,,,,1.0
19092,19093,Ilex quercetorum,Aquifoliaceae,Ilex,quercetorum,,,,,,1.0
30847,30848,Ilex rarasanensis,Aquifoliaceae,Ilex,rarasanensis,,,,,,1.0
30848,30849,Ilex reticulata,Aquifoliaceae,Ilex,reticulata,,,,,,1.0
26105,26106,Ilex savannarum,Aquifoliaceae,Ilex,savannarum,,,,,,0.0
21130,21131,Ilex schliebenii,Aquifoliaceae,Ilex,schliebenii,,,,,,1.0
20126,20127,Ilex sclerophylla,Aquifoliaceae,Ilex,sclerophylla,,,,,,0.0
26106,26107,Ilex sessilifructa,Aquifoliaceae,Ilex,sessilifructa,,,,,,0.0
30849,30850,Ilex shimeica,Aquifoliaceae,Ilex,shimeica,,,,,,1.0
23636,23637,Ilex sideroxyloides,Aquifoliaceae,Ilex,sideroxyloides,,,,,,0.0
22138,22139,Ilex sintenisii,Aquifoliaceae,Ilex,sintenisii,,cuero de sapo;sintenis' holly,,,,1.0
26107,26108,Ilex sipapoana,Aquifoliaceae,Ilex,sipapoana,,,,,,0.0
26108,26109,Ilex spruceana,Aquifoliaceae,Ilex,spruceana,,,,,,0.0
26109,26110,Ilex steyermarkii,Aquifoliaceae,Ilex,steyermarkii,,,,,,0.0
26116,26117,Ilex subrotundifolia,Aquifoliaceae,Ilex,subrotundifolia,,,,,,0.0
21884,21885,Ilex subtriflora,Aquifoliaceae,Ilex,subtriflora,,,,,,1.0
26110,26111,Ilex sulcata,Aquifoliaceae,Ilex,sulcata,,,,,,0.0
30850,30851,Ilex syzygiophylla,Aquifoliaceae,Ilex,syzygiophylla,,,,,,1.0
20127,20128,Ilex tahanensis,Aquifoliaceae,Ilex,tahanensis,,,,,,0.0
26111,26112,Ilex tateana,Aquifoliaceae,Ilex,tateana,,,,,,0.0
21784,21785,Ilex ternatiflora,Aquifoliaceae,Ilex,ternatiflora,,,,,,1.0
26112,26113,Ilex tiricae,Aquifoliaceae,Ilex,tiricae,,,,,,0.0
26643,26644,Ilex tolucana,Aquifoliaceae,Ilex,tolucana,,,,,,1.0
24849,24850,Ilex trachyphylla,Aquifoliaceae,Ilex,trachyphylla,,,,,,1.0
30851,30852,Ilex trichocarpa,Aquifoliaceae,Ilex,trichocarpa,,,,,,1.0
30852,30853,Ilex tugitakayamensis,Aquifoliaceae,Ilex,tugitakayamensis,,,,,,1.0
30853,30854,Ilex uraiensis,Aquifoliaceae,Ilex,uraiensis,,,,,,1.0
23638,23639,Ilex vaccinoides,Aquifoliaceae,Ilex,vaccinoides,,,,,,1.0
26113,26114,Ilex venezuelensis,Aquifoliaceae,Ilex,venezuelensis,,,,,,0.0
19650,19651,Ilex venulosa,Aquifoliaceae,Ilex,venulosa,,,,,,1.0
21210,21211,Ilex vomitoria chiapensis,Aquifoliaceae,Ilex,vomitoria,chiapensis,,,,,1.0
21211,21212,Ilex vomitoria,Aquifoliaceae,Ilex,vomitoria,,,,,,1.0
19079,19080,Ilex vulcanicola,Aquifoliaceae,Ilex,vulcanicola,,,,,,1.0
30854,30855,Ilex wenchowensis,Aquifoliaceae,Ilex,wenchowensis,,,,,,1.0
19106,19107,Ilex williamsii,Aquifoliaceae,Ilex,williamsii,,,,,,1.0
30855,30856,Ilex wugonshanensis,Aquifoliaceae,Ilex,wugonshanensis,,,,,,1.0
30856,30857,Ilex yuiana,Aquifoliaceae,Ilex,yuiana,,,,,,1.0
32425,32426,Illicium griffithii,,Illicium,griffithii,,,,,,1.0
25572,25573,Illicium kinabaluensis,,Illicium,kinabaluensis,,,,,,1.0
26778,26779,Illicium peninsulare,,Illicium,peninsulare,,,,,,0.0
26779,26780,Illicium tenuifolium,,Illicium,tenuifolium,,,,,,0.0
21100,21101,Illicium ternstroemioides,,Illicium,ternstroemioides,,hôi chè,,,,1.0
34628,34629,Impatiens adenioides,,Impatiens,adenioides,,,,,,1.0
38815,38816,Impatiens andringitrensis,,Impatiens,andringitrensis,,,,,,1.0
34629,34630,Impatiens angustisepala,,Impatiens,angustisepala,,,,,,1.0
38811,38812,Impatiens anovensis,,Impatiens,anovensis,,,,,,1.0
34630,34631,Impatiens balansae,,Impatiens,balansae,,,,,,0.0
38751,38752,Impatiens baronii,,Impatiens,baronii,,tambonoana,,,,0.0
35422,35423,Impatiens boinensis,,Impatiens,boinensis,,,,,,1.0
19326,19327,Impatiens bururiensis,,Impatiens,bururiensis,,,,,,1.0
35849,35850,Impatiens capensis,,Impatiens,capensis,,,,,,0.0
19388,19389,Impatiens cribbii,,Impatiens,cribbii,,,,,,1.0
27042,27043,Impatiens etindensis,,Impatiens,etindensis,,,,,,1.0
19418,19419,Impatiens flammea,,Impatiens,flammea,,,,,,1.0
29874,29875,Impatiens frithii,,Impatiens,frithii,,,,,,1.0
34350,34351,Impatiens gongolana,,Impatiens,gongolana,,,,,,1.0
34882,34883,Impatiens gordonii,,Impatiens,gordonii,,seychelles bizzie lizzie;balsamine sauvage,,,,1.0
27041,27042,Impatiens grandisepala,,Impatiens,grandisepala,,,,,,1.0
19444,19445,Impatiens hydrogetonoides hydrogetonoides,,Impatiens,hydrogetonoides,hydrogetonoides,,,,,0.0
19465,19466,Impatiens hydrogetonoides kituloensis,,Impatiens,hydrogetonoides,kituloensis,,,,,1.0
19428,19429,Impatiens hydrogetonoides,,Impatiens,hydrogetonoides,,,,,,1.0
19475,19476,Impatiens leedalii,,Impatiens,leedalii,,,,,,0.0
29875,29876,Impatiens letouzeyi,,Impatiens,letouzeyi,,,,,,1.0
29242,29243,Impatiens meruensis,,Impatiens,meruensis,,,,,,0.0
34631,34632,Impatiens mirabilis,,Impatiens,mirabilis,,,,,,1.0
30950,30951,Impatiens morsei,,Impatiens,morsei,,,,,,1.0
35855,35856,Impatiens noli-tangere,,Impatiens,noli-tangere,,,,,,0.0
36830,36831,Impatiens nyungwensis,,Impatiens,nyungwensis,,,,,,0.0
30951,30952,Impatiens obesa,,Impatiens,obesa,,,,,,1.0
30952,30953,Impatiens omeiana,,Impatiens,omeiana,,,,,,1.0
34632,34633,Impatiens pachycaulon,,Impatiens,pachycaulon,,,,,,1.0
34633,34634,Impatiens parishii,,Impatiens,parishii,,,,,,1.0
30953,30954,Impatiens pritzelii,,Impatiens,pritzelii,,,,,,1.0
17583,17584,Impatiens rudicaulis,,Impatiens,rudicaulis,,,,,,1.0
29876,29877,Impatiens sakeriana,,Impatiens,sakeriana,,,,,,1.0
30954,30955,Impatiens wilsoni,,Impatiens,wilsoni,,,,,,1.0
38036,38037,Indigastrum guerranum,,Indigastrum,guerranum,,,,,,0.0
37301,37302,Indigofera acanthinocarpa,,Indigofera,acanthinocarpa,,,,,,1.0
37779,37780,Indigofera ancistrocarpa,,Indigofera,ancistrocarpa,,,,,,1.0
18664,18665,Indigofera angustata,,Indigofera,angustata,,,,,,0.0
35413,35414,Indigofera ankaratrensis,,Indigofera,ankaratrensis,,,,,,1.0
37699,37700,Indigofera asperifolia,,Indigofera,asperifolia,,,,,,0.0
37337,37338,Indigofera atricephala,,Indigofera,atricephala,,,,,,1.0
37960,37961,Indigofera bancroftii,,Indigofera,bancroftii,,,,,,1.0
38187,38188,Indigofera baumiana,,Indigofera,baumiana,,,,,,0.0
38802,38803,Indigofera bemarahaensis,,Indigofera,bemarahaensis,,,,,,1.0
37786,37787,Indigofera bojeri,,Indigofera,bojeri,,kijity,,,,0.0
38107,38108,Indigofera brevidens,,Indigofera,brevidens,,desert indigo,,,,0.0
37411,37412,Indigofera breviviscosa,,Indigofera,breviviscosa,,,,,,0.0
37353,37354,Indigofera bungeana,,Indigofera,bungeana,,,,,,0.0
37607,37608,Indigofera caudata,,Indigofera,caudata,,,,,,0.0
34358,34359,Indigofera cecili,,Indigofera,cecili,,,,,,1.0
37745,37746,Indigofera charlierana,,Indigofera,charlierana,,,,,,0.0
17966,17967,Indigofera chimanimaniensis,,Indigofera,chimanimaniensis,,,,,,1.0
38913,38914,Indigofera compressa,,Indigofera,compressa,,manjola;firaokosy;zavilo;manjavola,,,,0.0
37700,37701,Indigofera conjugata,,Indigofera,conjugata,,,,,,0.0
37930,37931,Indigofera daleoides,,Indigofera,daleoides,,,,,,0.0
34750,34751,Indigofera dasycephala,,Indigofera,dasycephala,,,,,,1.0
38190,38191,Indigofera depauperata,,Indigofera,depauperata,,,,,,0.0
37617,37618,Indigofera elliotii,,Indigofera,elliotii,,,,,,0.0
37242,37243,Indigofera emmae,,Indigofera,emmae,,,,,,1.0
37229,37230,Indigofera exilis,,Indigofera,exilis,,slender indigo,,,,0.0
32178,32179,Indigofera filicaulis,,Indigofera,filicaulis,,,,,,0.0
18642,18643,Indigofera filifolia,,Indigofera,filifolia,,,,,,0.0
32169,32170,Indigofera filiformis,,Indigofera,filiformis,,,,,,0.0
38089,38090,Indigofera galegoides,,Indigofera,galegoides,,,,,,0.0
37823,37824,Indigofera hochstetteri,,Indigofera,hochstetteri,,,,,,0.0
37662,37663,Indigofera hofmanniana,,Indigofera,hofmanniana,,,,,,0.0
17596,17597,Indigofera imerinensis,,Indigofera,imerinensis,,,,,,1.0
38207,38208,Indigofera intricata,,Indigofera,intricata,,uzlim,,,,0.0
18631,18632,Indigofera ionii,,Indigofera,ionii,,,,,,0.0
38780,38781,Indigofera itremoensis,,Indigofera,itremoensis,,,,,,1.0
37673,37674,Indigofera kerstingii,,Indigofera,kerstingii,,,,,,0.0
38929,38930,Indigofera leucoclada,,Indigofera,leucoclada,,tapitsakaondry;malemiza;fitohinamalona;voatsorokanala;fitohizantrondro;hengitry,,,,0.0
37746,37747,Indigofera linifolia,,Indigofera,linifolia,,,,,,0.0
37258,37259,Indigofera litoralis,,Indigofera,litoralis,,,,,,1.0
29451,29452,Indigofera marmorata,,Indigofera,marmorata,,,,,,0.0
37763,37764,Indigofera melanadenia,,Indigofera,melanadenia,,,,,,0.0
37850,37851,Indigofera miniata,,Indigofera,miniata,,coastal indigo;coast indigo,,,,0.0
37529,37530,Indigofera monophylla,,Indigofera,monophylla,,,,,,0.0
37325,37326,Indigofera mwanzae,,Indigofera,mwanzae,,,,,,1.0
29452,29453,Indigofera nephrocarpoides,,Indigofera,nephrocarpoides,,,,,,0.0
39128,39129,Indigofera oblongifolia,,Indigofera,oblongifolia,,,,,,0.0
37904,37905,Indigofera paracapitata,,Indigofera,paracapitata,,,,,,0.0
27174,27175,Indigofera patula okuensis,,Indigofera,patula,okuensis,,,,,1.0
27175,27176,Indigofera patula,,Indigofera,patula,,,,,,1.0
38765,38766,Indigofera peltieri,,Indigofera,peltieri,,,,,,1.0
37980,37981,Indigofera polysphaera,,Indigofera,polysphaera,,,,,,0.0
32261,32262,Indigofera procumbens,,Indigofera,procumbens,,,,,,0.0
35403,35404,Indigofera pseudoparvula,,Indigofera,pseudoparvula,,,,,,1.0
37758,37759,Indigofera roseo-caerulea,,Indigofera,roseo-caerulea,,,,,,0.0
22498,22499,Indigofera rothii,,Indigofera,rothii,,,,,,1.0
37820,37821,Indigofera schliebenii,,Indigofera,schliebenii,,,,,,0.0
37398,37399,Indigofera sessiliflora,,Indigofera,sessiliflora,,,,,,0.0
21809,21810,Indigofera sokotrana,,Indigofera,sokotrana,,,,,,1.0
38022,38023,Indigofera suarezensis,,Indigofera,suarezensis,,,,,,1.0
37469,37470,Indigofera taborensis,,Indigofera,taborensis,,,,,,0.0
18625,18626,Indigofera tomentosa,,Indigofera,tomentosa,,,,,,1.0
37558,37559,Indigofera trita,,Indigofera,trita,,,,,,0.0
32158,32159,Indigofera venusta,,Indigofera,venusta,,,,,,0.0
38213,38214,Indigofera verruculosa,,Indigofera,verruculosa,,,,,,1.0
38623,38624,Indotristicha ramosissima,,Indotristicha,ramosissima,,,,,,0.0
38535,38536,Indotristicha tirunelveliana,,Indotristicha,tirunelveliana,,,,,,1.0
831,832,Inga alba,Leguminosae,Inga,alba,,,,,0.0,
20942,20943,Inga allenii,Leguminosae,Inga,allenii,,,,,,1.0
26007,26008,Inga amboroensis,Leguminosae,Inga,amboroensis,,,,,,1.0
21214,21215,Inga andersonii,Leguminosae,Inga,andersonii,,,,,,1.0
26028,26029,Inga approximata,Leguminosae,Inga,approximata,,,,,,1.0
26049,26050,Inga aptera,Leguminosae,Inga,aptera,,,,,,1.0
25997,25998,Inga arenicola,Leguminosae,Inga,arenicola,,,,,,1.0
24850,24851,Inga augusti,Leguminosae,Inga,augusti,,,,,,1.0
37878,37879,Inga auristellae,Leguminosae,Inga,auristellae,,,,,,0.0
25871,25872,Inga balsapambensis,Leguminosae,Inga,balsapambensis,,,,,,1.0
26062,26063,Inga bella,Leguminosae,Inga,bella,,,,,,1.0
25994,25995,Inga bicoloriflora,Leguminosae,Inga,bicoloriflora,,,,,,1.0
26001,26002,Inga bijuga,Leguminosae,Inga,bijuga,,,,,,1.0
26047,26048,Inga blanchetiana,Leguminosae,Inga,blanchetiana,,,,,,1.0
26020,26021,Inga bollandii,Leguminosae,Inga,bollandii,,,,,,1.0
37286,37287,Inga brachystachys,Leguminosae,Inga,brachystachys,,,,,,0.0
26025,26026,Inga bracteifera,Leguminosae,Inga,bracteifera,,,,,,1.0
26059,26060,Inga bullata,Leguminosae,Inga,bullata,,,,,,1.0
25998,25999,Inga bullatorugosa,Leguminosae,Inga,bullatorugosa,,,,,,1.0
26021,26022,Inga cabelo,Leguminosae,Inga,cabelo,,,,,,1.0
26045,26046,Inga calantha,Leguminosae,Inga,calantha,,,,,,1.0
20906,20907,Inga calanthoides,Leguminosae,Inga,calanthoides,,,,,,1.0
26044,26045,Inga calcicola,Leguminosae,Inga,calcicola,,,,,,1.0
26035,26036,Inga canonegrensis,Leguminosae,Inga,canonegrensis,,,,,,1.0
29679,29680,Inga carinata,Leguminosae,Inga,carinata,,,,,,1.0
26048,26049,Inga caudata,Leguminosae,Inga,caudata,,,,,,1.0
26039,26040,Inga chiapensis,Leguminosae,Inga,chiapensis,,,,,,1.0
25981,25982,Inga coragypsea,Leguminosae,Inga,coragypsea,,,,,,1.0
26016,26017,Inga cuspidata,Leguminosae,Inga,cuspidata,,,,,,1.0
25993,25994,Inga cynometrifolia,Leguminosae,Inga,cynometrifolia,,,,,,1.0
37593,37594,Inga densiflora,Leguminosae,Inga,densiflora,,,,,,0.0
20805,20806,Inga dominicensis,Leguminosae,Inga,dominicensis,,,,,,1.0
26013,26014,Inga dwyeri,Leguminosae,Inga,dwyeri,,,,,,1.0
25996,25997,Inga enterolobioides,Leguminosae,Inga,enterolobioides,,,,,,1.0
26041,26042,Inga exalata umbilicata,Leguminosae,Inga,exalata,umbilicata,,,,,1.0
26042,26043,Inga exalata,Leguminosae,Inga,exalata,,,,,,1.0
25990,25991,Inga exfoliata,Leguminosae,Inga,exfoliata,,,,,,1.0
26002,26003,Inga exilis,Leguminosae,Inga,exilis,,,,,,1.0
25872,25873,Inga extra-nodis,Leguminosae,Inga,extra-nodis,,,,,,1.0
26033,26034,Inga fosteriana,Leguminosae,Inga,fosteriana,,,,,,1.0
26061,26062,Inga gereauana,Leguminosae,Inga,gereauana,,,,,,1.0
26003,26004,Inga golfodulcensis,Leguminosae,Inga,golfodulcensis,,,,,,1.0
25992,25993,Inga goniocalyx,Leguminosae,Inga,goniocalyx,,,,,,1.0
26051,26052,Inga grazielae,Leguminosae,Inga,grazielae,,,,,,1.0
19024,19025,Inga hayesii,Leguminosae,Inga,hayesii,,piva;guamo;guavo,,,,0.0
26038,26039,Inga herrerae,Leguminosae,Inga,herrerae,,,,,,1.0
26030,26031,Inga hispida,Leguminosae,Inga,hispida,,,,,,1.0
25982,25983,Inga interfluminensis,Leguminosae,Inga,interfluminensis,,,,,,1.0
26029,26030,Inga ismaelis,Leguminosae,Inga,ismaelis,,,,,,1.0
25873,25874,Inga jaunechensis,Leguminosae,Inga,jaunechensis,,,,,,1.0
26031,26032,Inga jimenezii,Leguminosae,Inga,jimenezii,,,,,,1.0
38178,38179,Inga jinicuil,Leguminosae,Inga,jinicuil,,,,,,0.0
26009,26010,Inga lacustris,Leguminosae,Inga,lacustris,,,,,,1.0
26005,26006,Inga lanceifolia,Leguminosae,Inga,lanceifolia,,,,,,1.0
19085,19086,Inga latipes,Leguminosae,Inga,latipes,,,,,,1.0
26014,26015,Inga lenticellata,Leguminosae,Inga,lenticellata,,,,,,1.0
26004,26005,Inga lentiscifolia,Leguminosae,Inga,lentiscifolia,,,,,,1.0
26024,26025,Inga leptantha,Leguminosae,Inga,leptantha,,,,,,1.0
25986,25987,Inga leptingoides,Leguminosae,Inga,leptingoides,,,,,,1.0
26037,26038,Inga litoralis,Leguminosae,Inga,litoralis,,,,,,1.0
38188,38189,Inga lomatophylla,Leguminosae,Inga,lomatophylla,,inga piaba;pois doux;inga,,,,0.0
26000,26001,Inga macarenensis,Leguminosae,Inga,macarenensis,,,,,,1.0
26040,26041,Inga macrantha,Leguminosae,Inga,macrantha,,,,,,1.0
37624,37625,Inga macrophylla,Leguminosae,Inga,macrophylla,,,,,,0.0
37874,37875,Inga marginata,Leguminosae,Inga,marginata,,,,,,0.0
26008,26009,Inga maritima,Leguminosae,Inga,maritima,,,,,,1.0
25984,25985,Inga martinicensis,Leguminosae,Inga,martinicensis,,,,,,1.0
26032,26033,Inga megalobotrys,Leguminosae,Inga,megalobotrys,,,,,,0.0
38258,38259,Inga megaphylla,Leguminosae,Inga,megaphylla,,,,,,0.0
25985,25986,Inga mendoncaei,Leguminosae,Inga,mendoncaei,,,,,,1.0
19099,19100,Inga micheliana,Leguminosae,Inga,micheliana,,guajinicuil;guaba de montaña;cuajiniquil;jacanaquil,,,,0.0
25987,25988,Inga microcalyx,Leguminosae,Inga,microcalyx,,,,,,1.0
26006,26007,Inga mortoniana,Leguminosae,Inga,mortoniana,,,,,,1.0
23639,23640,Inga mucuna,Leguminosae,Inga,mucuna,,pica-pica,,,,1.0
29680,29681,Inga multicaulis,Leguminosae,Inga,multicaulis,,,,,,1.0
26017,26018,Inga multijuga aestuariorum,Leguminosae,Inga,multijuga,aestuariorum,,,,,1.0
26018,26019,Inga multijuga,Leguminosae,Inga,multijuga,,,,,,1.0
29681,29682,Inga multinervis,Leguminosae,Inga,multinervis,,,,,,0.0
26019,26020,Inga neblinensis,Leguminosae,Inga,neblinensis,,,,,,1.0
25980,25981,Inga pallida,Leguminosae,Inga,pallida,,,,,,1.0
19025,19026,Inga pauciflora,Leguminosae,Inga,pauciflora,,guabita de río,,,,1.0
26052,26053,Inga pedunculata,Leguminosae,Inga,pedunculata,,,,,,1.0
832,833,Inga pezizifera,Leguminosae,Inga,pezizifera,,,,,0.0,
26023,26024,Inga platyptera,Leguminosae,Inga,platyptera,,,,,,1.0
26050,26051,Inga pleiogyna,Leguminosae,Inga,pleiogyna,,,,,,1.0
26034,26035,Inga pluricarpellata,Leguminosae,Inga,pluricarpellata,,,,,,1.0
37701,37702,Inga polita,Leguminosae,Inga,polita,,,,,,0.0
25989,25990,Inga porcata,Leguminosae,Inga,porcata,,,,,,0.0
26063,26064,Inga portobellensis,Leguminosae,Inga,portobellensis,,,,,,1.0
26060,26061,Inga praegnans,Leguminosae,Inga,praegnans,,,,,,1.0
37656,37657,Inga psittacorum,Leguminosae,Inga,psittacorum,,,,,,0.0
37594,37595,Inga punctata,Leguminosae,Inga,punctata,,,,,,0.0
19026,19027,Inga saffordiana,Leguminosae,Inga,saffordiana,,,,,,1.0
25983,25984,Inga salicifoliola,Leguminosae,Inga,salicifoliola,,,,,,1.0
25969,25970,Inga saltensis,Leguminosae,Inga,saltensis,,,,,,1.0
26011,26012,Inga santaremnensis,Leguminosae,Inga,santaremnensis,,,,,,1.0
37543,37544,Inga sapindoides,Leguminosae,Inga,sapindoides,,,,,,0.0
29682,29683,Inga sarayacuensis,Leguminosae,Inga,sarayacuensis,,,,,,1.0
25991,25992,Inga sellowiana,Leguminosae,Inga,sellowiana,,,,,,1.0
29683,29684,Inga silanchensis,Leguminosae,Inga,silanchensis,,,,,,1.0
26043,26044,Inga sinacae,Leguminosae,Inga,sinacae,,,,,,1.0
26015,26016,Inga skutchii,Leguminosae,Inga,skutchii,,,,,,1.0
26036,26037,Inga spiralis,Leguminosae,Inga,spiralis,,,,,,1.0
19086,19087,Inga stenophylla,Leguminosae,Inga,stenophylla,,,,,,1.0
37308,37309,Inga stipularis,Leguminosae,Inga,stipularis,,inga de orelha;pois sucre,,,,0.0
37237,37238,Inga striata,Leguminosae,Inga,striata,,,,,,0.0
26046,26047,Inga suberosa,Leguminosae,Inga,suberosa,,,,,,1.0
26055,26056,Inga subnuda subnuda,Leguminosae,Inga,subnuda,subnuda,,,,,1.0
26056,26057,Inga subnuda,Leguminosae,Inga,subnuda,,,,,,1.0
26027,26028,Inga suborbicularis,Leguminosae,Inga,suborbicularis,,,,,,1.0
26012,26013,Inga tenuicalyx,Leguminosae,Inga,tenuicalyx,,,,,,1.0
26026,26027,Inga tenuiloba,Leguminosae,Inga,tenuiloba,,,,,,1.0
25995,25996,Inga unica,Leguminosae,Inga,unica,,,,,,1.0
25988,25989,Inga xinguensis,Leguminosae,Inga,xinguensis,,,,,,1.0
25874,25875,Inga yasuniana,Leguminosae,Inga,yasuniana,,,,,,1.0
36578,36579,Inti chartacifolia,,Inti,chartacifolia,,,,,,0.0
21400,21401,Intsia acuminata,Leguminosae,Intsia,acuminata,,merbau;malaipil,,,,1.0
833,834,Intsia bijuga,Leguminosae,Intsia,bijuga,,vesi;moluccan ironwood;kwila;u'ula;ifil;merbau asam;lumpaw;ajar;borneo teak;merbau ipil;ifi-lele;go nuoc,,,0.0,1.0
834,835,Intsia palembanica,Leguminosae,Intsia,palembanica,,,,,0.0,
35497,35498,Inula acaulis,,Inula,acaulis,,bodur andızotu;zwerg alant,,,,0.0
18617,18618,Inula perrieri,,Inula,perrieri,,ambiatitsimbotsy,,,,1.0
18623,18624,Inula speciosa,,Inula,speciosa,,lelakatranaomby,,,,0.0
32051,32052,Inversodicraea annithomae,,Inversodicraea,annithomae,,,,,,1.0
31992,31993,Inversodicraea bosii,,Inversodicraea,bosii,,,,,,1.0
31965,31966,Inversodicraea boumiensis,,Inversodicraea,boumiensis,,,,,,1.0
32001,32002,Inversodicraea cristata,,Inversodicraea,cristata,,,,,,1.0
32165,32166,Inversodicraea kamerunensis,,Inversodicraea,kamerunensis,,,,,,1.0
31988,31989,Inversodicraea ledermannii,,Inversodicraea,ledermannii,,,,,,0.0
35777,35778,Inversodicraea torrei,,Inversodicraea,torrei,,,,,,1.0
30750,30751,Iochroma brevistamineum,,Iochroma,brevistamineum,,,,,,1.0
25901,25902,Iochroma lehmannii,,Iochroma,lehmannii,,,,,,1.0
25902,25903,Iochroma longipes,,Iochroma,longipes,,,,,,1.0
19321,19322,Ionopsidium acaule,,Ionopsidium,acaule,,cocleária menor,,,,0.0
19630,19631,Ionopsidium savianum,,Ionopsidium,savianum,,,,,,1.0
29397,29398,Iphigenia socotrana,,Iphigenia,socotrana,,,,,,0.0
32426,32427,Iphigenia stellata,,Iphigenia,stellata,,,,,,1.0
33231,33232,Ipomoea aquatica,,Ipomoea,aquatica,,,,,,0.0
38177,38178,Ipomoea cairica,,Ipomoea,cairica,,mile a minute vine;railway creeper,,,,0.0
29558,29559,Ipomoea chrysocalyx,,Ipomoea,chrysocalyx,,,,,,1.0
30690,30691,Ipomoea coptica,,Ipomoea,coptica,,,,,,0.0
31525,31526,Ipomoea flavivillosa,,Ipomoea,flavivillosa,,,,,,1.0
18722,18723,Ipomoea habeliana,,Ipomoea,habeliana,,lava morning glory;soguilla,,,,0.0
18723,18724,Ipomoea linearifolia,,Ipomoea,linearifolia,,arrow-leafed morning glory,,,,0.0
32367,32368,Ipomoea ochracea,,Ipomoea,ochracea,,fence morning glory,,,,0.0
35240,35241,Ipomoea passifloroides,,Ipomoea,passifloroides,,,,,,0.0
19749,19750,Ipomoea prismatosyphon,,Ipomoea,prismatosyphon,,,,,,1.0
24851,24852,Ipomoea pulcherrima,,Ipomoea,pulcherrima,,,,,,1.0
35231,35232,Ipomoea splendor-sylvae,,Ipomoea,splendor-sylvae,,morning glory,,,,0.0
19764,19765,Ipomoea trifida,,Ipomoea,trifida,,,,,,1.0
27900,27901,Irenella chrysotricha,,Irenella,chrysotricha,,,,,,1.0
27901,27902,Iresine pedicellata,,Iresine,pedicellata,,,,,,1.0
35913,35914,Iriartea deltoidea,,Iriartea,deltoidea,,,,,,0.0
18397,18398,Iris antilibanotica,,Iris,antilibanotica,,,,,,1.0
18398,18399,Iris assadiana,,Iris,assadiana,,,,,,1.0
32000,32001,Iris atrofusca,,Iris,atrofusca,,سوسن جلعاد;jal'ad iris;אירוס שחום;كحيلة الكلب,,,,1.0
18489,18490,Iris atropurpurea,,Iris,atropurpurea,,אירוס הארגמן;coastal iris,,,,1.0
32024,32025,Iris auranitica,,Iris,auranitica,,,,,,1.0
18519,18520,Iris basaltica,,Iris,basaltica,,,,,,1.0
18556,18557,Iris bicapitata,,Iris,bicapitata,,gargano iris;giaggiolo garganico,,,,0.0
