,id,genus,species,sub_species,main_common_name,other_common_names,status
24703,177863,Guettardella,sp.,,,,EN
24704,177864,Tinadendron,noumeanum,,,,CR
24705,177865,Dianthus,morisianus,,,,CR
24706,177866,Centaurea,corensis,,,,CR
24707,177867,Callianthemum,kernerianum,,,,CR
24708,177869,Pichonia,balansana,,,,LC
24709,177871,Solanum,pancheri,,,,NT
24710,177872,Phyllanthus,aeneus,,,,LC
24711,177873,Phyllanthus,conjugatus,,,,EN
24712,177874,Phyllanthus,faguetii,,,,LC
24713,177875,Oxera,pulchella,,,,LC
24714,177876,Picrella,trifoliata,,,,LC
24715,177877,Ixora,oligantha,,,,LC
24716,177879,Canavalia,veillonii,,,,CR
24717,177880,Oxera,balansae,,,,EN
24718,177881,Syzygium,veillonii,,,,EN
24719,21342198,Avena,abyssinica,,Ethiopian Oat,Ethiopian Oat,LC
24720,177894,Oxera,pulchella,pulchella,,,LC
24721,177895,Oxera,pulchella,grandiflora,,,VU
24722,177897,Ixora,opuloides;oligantha,,,,EN
24723,177899,Santalum,austrocaledonicum;minutum,,,,CR
24724,177900,Picrella,trifoliata,,,,LC
24725,177919,Santalum,austrocaledonicum;pilosulum,,,,EN
24726,177920,Picrella,gracilis;trifoliata,,,,EN
24727,177921,Picrella,trifoliata;gracillima,,,,EN
24728,83470616,Asplenium,creticum,,Cretan Spleenwort,Cretan Spleenwort,VU
24729,43100527,Barbarea,plantaginea,,,,LC
24730,15051138,Paphiopedilum,druryi,,Drury’s Paphiopedilum,Drury’s Paphiopedilum,CR
24731,43100547,Cardamine,uliginosa,,,,LC
24732,83470818,Asplenium,fissum,,Divided Spleenwort,Asplénium du Mercantour;Divided Spleenwort;Asplenio diviso;Doradille fendue,NT
24733,82946542,Pittosporum,baudouinii,,,,NT
24734,84388387,Cytisus,commutatus,,,,LC
24735,84388409,Cotoneaster,nebrodensis,,Brickberry Cotoneaster,Brickberry Cotoneaster,DD
24736,82946620,Pittosporum,bernardii,,,,CR
24737,43100762,Eleocharis,argyrolepis,,,,LC
24738,43100806,Sium,sisaroideum,,,,LC
24739,64989879,Helianthus,decapetalus,,Thinleaf Sunflower,Ten-petals Sunflower;hélianthe à dix rayons;Thinleaf Sunflower,LC
24740,82946785,Pittosporum,bouletii,,,,DD
24741,61503453,Euphorbia,amplexicaulis,,Chamaesyce,Chamaesyce;Lechoso de suelo,LC
24742,82946857,Pittosporum,cherrieri,,,,VU
24743,61503471,Euphorbia,galapageia,,,,DD
24744,21343100,Avena,strigosa,,Sand Oat,Black Oat;Sand Oat,DD
24745,21343148,Eleusine,africana,,Wild African Finger Millet,Wild African Finger Millet,LC
24746,21343154,Eleusine,floccifolia,,,,LC
24747,61503495,Euphorbia,punctulata,,,,LC
24748,87796710,Anacamptis,urvilleana;pyramidalis,,Maltese Pyramidal Orchid,Orkida piramidali ta'Malta;Maltese Pyramidal Orchid,LC
24749,21343215,Eleusine,intermedia,,,,DD
24750,82947071,Pittosporum,coccineum,,,,DD
24751,61503506,Euphorbia,recurva,,,,LC
24752,15051828,Conchidium,pusillum,,Small Eria,Small Eria;Ge Lan,LC
24753,21343285,Eleusine,kigeziensis,,,,DD
24754,21343291,Eleusine,tristachya,,,,LC
24755,70102113,Indigofera,compressa,,,Firaokosy;Manjavola;Manjola;Zavilo,LC
24756,70102117,Phyllanthus,oreichtitus,,,Lengorano;Teto,LC
24757,70102118,Xerochlamys,elliptica,,,,EN
24758,70102124,Solanum,madagascariense,,,Vaimbotany;Vahinto;Vahihazo;Vahifolera,LC
24759,70102131,Bulbophyllum,anjozorobeense,,,,EN
24760,61503524,Euphorbia,viminea,,Palo café,Palo café,LC
24761,70102136,Zornia,puberula,,,Ramanatona,LC
24762,82947193,Pittosporum,croceum,,,,VU
24763,70102140,Atemnosiphon,coriaceus,,,,LC
24764,82947198,Pittosporum,deplanchei,,,,LC
24765,70102146,Crotalaria,cyanoxantha,,,,LC
24766,70102147,Peddiea,involucrata,,,Havoa;Hazontoho,LC
24767,110079107,Ledermanniella,prasina,,,,VU
24768,70102149,Aspidostemon,fungiformis,,,,EN
24769,70102150,Angraecum,cornucopiae,,,,EN
24770,70102153,Rhopalocarpus,triplinervius,,,Lombiro;Manondroala,VU
24771,70102156,Hymenodictyon,louhavate,,,Kalavelo;Lohavato,LC
24772,70102159,Tetradenia,clementiana,,,,EN
24773,70102170,Indigofera,leucoclada,,,Hengitry;Malemiza;Fitohinamalona;Fitohizantrondro;Tapitsakaondry;Voatsorokanala,LC
24774,82947227,Pittosporum,dzumacense,,,,DD
24775,70102175,Gaertnera,macrostipula,,,,LC
24776,70102178,Angraecum,amplexicaule,,,,EN
24777,70102179,Angraecum,humbertii,,,,EN
24778,70102180,Micronychia,kotozafii,,,Sehana;Karakatafy,LC
24779,70102182,Bulbophyllum,jumelleanum,,,,EN
24780,70102184,Cynometra,commersoniana,,,Hatatra;Mampay;Rahiny;Mampailo,LC
24781,70102192,Micronychia,tsiramiramy,,,Tsiramiramy;Ditimena;Sandramy Mena;Moara fotsy,LC
24782,64990398,Helianthus,hirsutus,,Hairy Sunflower,Hairy Sunflower,LC
24783,70102210,Foetidia,sambiranensis,,,,EN
24784,70102211,Decorsea,grandidieri,,,Famehifary;Vahimatsina,LC
24785,114011333,Carex,lucennoiberica,,,,VU
24786,70102216,Eriosema,procumbens,,,Voanzonangatsy,LC
24787,70102218,Solanum,erythracanthum,,,Voabana;Angirizetra;Angivy Ala;Angivy;Voangivy;Famoty,LC
24788,70102228,Phyllanthus,matitanensis,,,Tsilavidalana;Tendindahikely;Mantsakariva,LC
24789,70102233,Hymenodictyon,occidentale,,,Beholitse;Fatonaberavina;Lohavato,LC
24790,70102248,Rhopalocarpus,alternifolius,,,Andrengitra;Mantaditra;Hafotrakora;Lombiro;Fanavimaintso,LC
24791,70102256,Stachys,reptans,,,,LC
24792,70102258,Solanum,antalaha,,,Vahimbingy;Tsianimboana,LC
24793,70102259,Phyllanthus,isomonensis,,,,EN
24794,70102260,Tetradenia,nervosa,,,Borona;Boroa,LC
24795,70102265,Gaertnera,phyllostachya,,,,LC
24796,110079229,Cassipourea,alternifolia,,,,EN
24797,70102270,Breonia,chinensis,,,Voamalopangady;Valopotsy;Molompangady;Vavalotra;Valopangady,LC
24798,70102277,Aeranthes,ecalcarata,,,,LC
24799,70102278,Rhopalocarpus,similis,,,Ringitra;Rengitra;Bemanefoka;Fanazava;Lombirohazo;Hazondringitra;Raingitravavy;Hafotrakanga;Taolandambo,LC
24800,82947335,Pittosporum,echinatum,,,,VU
24801,70102294,Rhodolaena,humblotii,,,Malemisisika,LC
24802,70102297,Leptolaena,villosa,,,Foto,EN
24803,70102306,Rhodolaena,coriacea,,,Arina;Pikazana,LC
24804,70102312,Solanum,batoides,,,Patipatikala,LC
24805,70102318,Octolepis,dioica,,,Havoa;Hafotravoha;Valolahy,LC
24806,82947376,Pittosporum,gracile,,,,DD
24807,110079283,Cassipourea,korupensis,,,,CR
24808,82947381,Pittosporum,heckelii,,,,DD
24809,70102329,Orthosiphon,ruber,,,,DD
24810,70102331,Solanum,mahoriensis,,,Famaotsangivinendrina,EN
24811,70102332,Stephanodaphne,humbertii,,,,EN
24812,83471677,Asplenium,fontanum,,Fountain Spleenwort,Jura-Streifenfarn;Asplenio Delle Fonti;Fountain Spleenwort;Asplénium des fontaines,LC
24813,70102341,Platostoma,madagascariense,,,Robakary;Roamba,LC
24814,82947398,Pittosporum,hematomallum,,,,NT
24815,70102352,Aspidostemon,lucens,,,Lalombary,EN
24816,70102358,Gladiolus,antandroyi,,,,EN
24817,70102359,Aristea,cladocarpa,,,,LC
24818,70102368,Aeranthes,setipes,,,,EN
24819,70102369,Phyllanthus,ankaratrae,,,,EN
24820,110079335,Argocoffeopsis,fosimondi,,,,CR
24821,70102382,Breonia,fragifera,,,Valotralahy;Valotra,LC
24822,70102386,Benthamia,rostrata,,,,EN
24823,70102387,Ormocarpum,drakei,,,Reaotsy,LC
24824,102795325,Schizogyne,sericea,,,,LC
24825,70102389,Aspidostemon,antongilensis,,,,EN
24826,70102393,Microcharis,phyllogramme,,,,LC
24827,70102398,Ajuga,oocephala,,,Mamy,LC
24828,70102403,Rhopalocarpus,louvelii,,,Havoha Lahy;Tsimandoasala;Lombiry;Mantanditra;Andriambavinaveotra;Hafotrakora,LC
24829,70102412,Aspidostemon,humbertianus,,,Longotramena,EN
24830,70102414,Foetidia,pterocarpa,,,Telovihy,EN
24831,70102416,Bulbophyllum,moratii,,,,CR
24832,70102421,Nesogordonia,monantha,,,,EN
24833,70102422,Bulbophyllum,kainochiloides,,,,EN
24834,70102423,Hildegardia,erythrosiphon,,,Boramena;Vonoa;Boaloaka;Tamotamokazo;Vinoa;Aboringa,LC
24835,70102430,Phyllanthus,venustulus,,,,EN
24836,70102431,Nesogordonia,pachyneura,,,,VU
24837,82947494,Pittosporum,kaalense,,,,VU
24838,70102446,Bulbophyllum,baronii,,,,LC
24839,70102455,Stephanodaphne,geminata,,,Havoha;Amontamaimbo;Tsilaitra,LC
24840,70102459,Campnosperma,micranteium,,,Tarantana;Membolohalahy;Tengatra Hago,LC
24841,70102478,Aeranthes,neoperrieri,,,,EN
24842,70102482,Plectranthus,scaposus,,,,EN
24843,70102483,Tetradenia,falafa,,,Falafa,EN
24844,107250165,Worsleya,procera,,,,CR
24845,46509530,Pinus,flexilis;reflexa,,Southwestern White Pine,Southwestern White Pine,NT
24846,70102490,Bulbophyllum,auriflorum,,,,EN
24847,70102497,Aspidostemon,microphyllus,,,,EN
24848,70102501,Tachiadenus,umbellatus,,,,CR
24849,70102504,Ecbolium,madagascariense,,,Soimanga;Fifolohiona;Dongolo Ala;Sodosodo;Foleramboalavo,LC
24850,70102514,Hymenodictyon,decaryi,,,Beholitse;Fatora;Mafay,LC
24851,70102521,Micromeria,madagascariensis,,,,EN
24852,82947588,Pittosporum,koghiense,,,,NT
24853,70102535,Argyrolobium,pedunculare,,,,LC
24854,70102536,Stachys,lyallii,,,,LC
24855,70102537,Angraecum,moratii,,,,EN
24856,107250175,Griffinia,intermedia,,,,EN
24857,110079511,Argocoffeopsis,spathulata,,,,VU
24858,70102555,Gaertnera,arenaria,,,,LC
24859,70102556,Dolichos,fangitsa,,,Fangitse,LC
24860,70102564,Plectranthus,gibbosus,,,Foleravahy;Velatia,LC
24861,70102567,Canavalia,madagascariensis,,,Kalamakatsoavaly;Makadraodroala;Latakaombylahy,LC
24862,70102574,Mundulea,viridis,,,Sarintsoha;Ambirotra;Fanamo,LC
24863,70102580,Campnosperma,schatzii,,,Tarantam-potsy;Tarantana;Rotra;Aramy,LC
24864,107250185,Aphelandra,bradeana,,,,DD
24865,70102592,Rhopalocarpus,randrianaivoi,,,Lombiro,EN
24866,70102594,Eremolaena,humblotiana,,,"Amaninaombilahy;Fotona, Volontsora madini-dravina",VU
24867,15052359,Paphiopedilum,spicerianum,,Spicer’s Paphiopedilum,Spicer’s Paphiopedilum,EN
24868,70102604,Dialyceras,discolor,,,Lombiro,EN
24869,110079565,Aulacocalyx,camerooniana,,,,CR
24870,70102609,Dioscorea,antaly,,,Antaly,LC
24871,70102611,Phyllanthus,ampandrandavae,,,,EN
24872,70102613,Abrus,aureus,,,Vahimboamena;Saravokatra;Masamamboagara;Masomamboatorana;Masogoaiky;Voatorana;Masogaga;Masonangatra;Masamamboatorana;Voamatora,LC
24873,82947669,Pittosporum,lanipetalum,,,,VU
24874,15052375,Paphiopedilum,venustum,,Charming Paphiopedilum,Charming Paphiopedilum,EN
24875,70102634,Benthamia,praecox,,,,EN
24876,70102635,Pachypodium,geayi,,,Vontaka,LC
24877,70102638,Gaertnera,obovata,,,,LC
24878,70102642,Otoptera,madagascariensis,,,Tsimatimposa;Tsimatifosa,LC
24879,70102644,Bulbophyllum,paleiferum,,,,EN
24880,70102650,Gaertnera,cardiocarpa,,,,VU
24881,70102651,Micronychia,minutiflora,,,Tavolo;Sandramimena Madinindravina;Sandramifotsy;Ditimena;Tarata;Hazomafana,LC
24882,70102654,Benthamia,humbertii,,,,EN
24883,70102657,Solanum,myoxotrichum,,,Angivo-isity,LC
24884,70102664,Benthamia,calceolata,,,,EN
24885,70102669,Gaertnera,madagascariensis,,,,LC
24886,70102670,Gaertnera,phanerophlebia,,,,LC
24887,70102671,Benthamia,elata,,,,EN
24888,82947736,Pittosporum,leratii,,,,NT
24889,70102691,Crossandra,stenandrium,,,,LC
24890,82947753,Pittosporum,leroyanum,,,,CR
24891,70102701,Plectranthus,ombrophilus,,,,EN
24892,70102705,Breonia,perrieri,,,,LC
24893,70102706,Tetradenia,goudotii,,,Borona,LC
24894,70102710,Dioscorea,maciba,,,malita;Ovy;masiba,LC
24895,70102716,Millettia,lenneoides,,,Kitsongo;Voanindrozy;Vahintandrondro;Hibaky;Sarikitsongo;Hampy,LC
24896,86093504,Sorbus,haesitans,,,Thüngersheimer Mehlbeere,EN
24897,70102728,Schizolaena,exinvolucrata,,,Hazombato;Tanatanampotsy;Mampisaraky,LC
24898,70102736,Chadsia,flammea,,,"Somotsoy;Sangozaza;Famonty;Remonty;Fotsiavalika;Fanamo - Hazo, Lahy, Vavy;Avoha",LC
24899,70102746,Phyllanthus,mananarensis,,,,VU
24900,70102756,Solanum,heinianum,,,Masonosy;Hasonosy,LC
24901,70102759,Octolepis,oblanceolata,,,Tsilorano,EN
24902,70102761,Gaertnera,macrobotrys,,,,LC
24903,86093546,Sorbus,harziana,,,Harz' Mehlbeere,CR
24904,70102789,Angraecum,protensum,,,,EN
24905,70102794,Aspidostemon,percoriaceus,,,,EN
24906,21344013,Hordeum,arizonicum,,Arizona Barley,Arizona Barley;arizonakorn,NT
24907,70102802,Bulbophyllum,horizontale,,,,EN
24908,70102822,Breonia,decaryana,,,,LC
24909,70102824,Aeranthes,antennophora,,,,EN
24910,70102828,Hymenodictyon,tsingy,,,Soaravina,EN
24911,21344051,Hordeum,brachyantherum,,California Barley,Kaliforniakorn;Meadow Barley;Northern Barley;Orge à anthères courtes;Orge des prés;California Barley,LC
24912,70102837,Orthosiphon,discolor,,,,EN
24913,50770415,Hopea,pedicellata,,,,EN
24914,70102854,Cynometra,abrahamii,,,Mampay;Somotrorana;Arivoravy,LC
24915,70102859,Paramelhania,decaryana,,,,EN
24916,70102864,Rhopalocarpus,mollis,,,Lombiro;Lombiry,EN
24917,21344089,Hordeum,capense,,,,LC
24918,82947929,Pittosporum,letocartiorum,,,,VU
24919,70102876,Hymenodictyon,berivotrense,,,Beholitse;Kalavelo;Kitata,LC
24920,82947934,Pittosporum,loniceroides,,,,DD
24921,70102880,Mucuna,paniculata,,,Vohinkovika,LC
24922,70102888,Hildegardia,perrieri,,,Vonoana;Afobonona,VU
24923,21344106,Hordeum,chilense,,,,LC
24924,70102892,Gaertnera,phyllosepala,,,,LC
24925,70102900,Benthamia,procera,,,,EN
24926,70102904,Rhopalocarpus,lucidus,,,Ringitra;Masondrenetsa;Tandria;Rengitra;Renditra Be;Hafopotsy;Vony;Hafotravoa;Tsongona;Sely;Kosy;Tsiangoke;Hazondrengitra;Tsihonga;Hazondrenitra,LC
24927,70102921,Mundulea,stenophylla,,,Maranitsiatoraka;Rodrotsy,LC
24928,70102924,Clitoria,lasciva,,,Vahem-boaritsika;Vahimafoaky;Vahitsikomba;Vahitsibarea;Vahimaintilany;Famefary;Famehifary;Vahikapoaka;Famehifarilahy,LC
24929,70102934,Aspidostemon,apiculatus,,,Tapiky Mavo,EN
24930,21344159,Hordeum,comosum,,,,LC
24931,21344189,Hordeum,cordobense,,,Cordobakorn,DD
24932,107250262,Herpetacanthus,delicatus,,,,DD
24933,82948039,Pittosporum,mackeei,,,,EN
24934,21344233,Hordeum,depressum,,Low Barley,Low Barley,LC
24935,68530169,Allium,junceum,,,,LC
24936,82948103,Pittosporum,malaxanii,,,,VU
24937,107250282,Justicia,itatiaiensis,,,,DD
24938,21344306,Hordeum,erectifolium,,,,NT
24939,21344311,Hordeum,euclaston,,Argentine Barley,Argentine Barley;Pampaskorn,LC
24940,107250288,Staurogyne,euryphylla,,,,EN
24941,82948179,Pittosporum,morierei,,,,VU
24942,101492894,Sorbus,herculis,,,,DD
24943,21344350,Hordeum,flexuosum,,,,LC
24944,82948190,Pittosporum,obovatum,,,,LC
24945,82948211,Pittosporum,oreophilum,,,,LC
24946,82948216,Pittosporum,oubatchense,,,,NT
24947,107250301,Anemia,candidoi,,,,DD
24948,107250314,Annona,ferruginea,,,,CR
24949,21344492,Hordeum,fuegianum,,,,LC
24950,107250325,Duguetia,microphylla,,,,EN
24951,21344519,Hordeum,guatemalense,,,,NT
24952,82948373,Pittosporum,pancheri,,,,NT
24953,21344536,Hordeum,halophilum,,,,LC
24954,61503764,Croton,scouleri,,,,LC
24955,16757065,Saccharum,kajkaiense,,,,LC
24956,50049394,Amygdalus,andersonii,,Desert Peach,Desert Peach,LC
24957,107250351,Hornschuchia,alba,,,,CR
24958,49000838,Nepenthes,philippinensis,,,,LC
24959,15053196,Bulbophyllum,cauliflorum,,,,LC
24960,50049427,Malus,honanensis,,Honan Crab Apple,he nan hai tang;Honan Crab Apple,DD
24961,16757142,Xylosma,serrata,,,,CR
24962,16757145,Rondeletia,anguillensis,,,,CR
24963,82948545,Pittosporum,paniculatum,,,,NT
24964,82948554,Pittosporum,poueboense,,,,NT
24965,49000915,Nepenthes,pitopangii,,,,VU
24966,21344760,Hordeum,jubatum,,Foxtail Barley,Ekorrkorn;Cevada-de-jardim;Cevada-rabo-de-raposa;Orge à crinière;Foxtail Barley;Mähnengerste,LC
24967,107250380,Trigynaea,axilliflora,,,,EN
24968,110080553,Coleochloa,domensis,,,,CR
24969,21344810,Hordeum,lechleri,,,,LC
24970,50049597,Malus,kansuensis,,,long dong hai tang;Kansu-Apfel,DD
24971,21344853,Hordeum,parodii,,,,LC
24972,50049627,Malus,mandshurica,,Manchurian Crab Apple,ezo-no-ko-ringo;mao shan jing zi;jablonja man'čžurskaja;manchurisk bärapel;Manchurian Crab Apple,DD
24973,50049638,Malus,muliensis,,,mu li hai tang,DD
24974,82948742,Pittosporum,poumense,,,,NT
24975,50049673,Malus,ombrophila,,Changchiang River Apple,沧江海棠;Changchiang River Apple;cang jiang hai tang,DD
24976,110080667,Hypolytrum,unispicatum,,,,EN
24977,118076066,Amentotaxus,yunnanensis,,Yunnan Catkin Yew,云南穗花杉;Dè tùng Vân Nam;Yunnan Catkin Yew;Yunnan Sui Hua Shan,VU
24978,21344938,Hordeum,patagonicum,,,,LC
24979,50049710,Malus,orientalis,,,,DD
24980,82948797,Pittosporum,pronyense,,,,NT
24981,19378897,Astragalus,crenatus,,,,LC
24982,110080723,Nemum,megastachyum,,,,NT
24983,104182492,Carlina,salicifolia,,,,LC
24984,21344994,Hordeum,procerum,,,,DD
24985,82948835,Pittosporum,scythophyllum,,,,VU
24986,19378930,Astragalus,kahiricus,,,,LC
24987,19378961,Astragalus,tribuloides,,,,LC
24988,19379012,Indigofera,oblongifolia,,,,LC
24989,107250449,Eryngium,fluminense,,,,VU
24990,19379058,Lathyrus,sphaericus,,,,LC
24991,110080899,Drosera,pilosa,,,,LC
24992,21345220,Hordeum,pubiflorum,,Antarctic Barley,Eldslandskorn;Antarctic Barley,LC
24993,15053780,Dendrobium,aphyllum,,,,LC
24994,21345256,Hordeum,pusillum,,Little Barley,Dvärgkorn;Little Barley,LC
24995,19379230,Lotus,palustris,,,Su gazalboynuzu,LC
24996,21345333,Hordeum,roshevitzii,,,,LC
24997,50050112,Malus,prattii,,Pratt's Crab Apple,Pommier de Pratt;xi shu hai tang;西蜀海棠;Pratt's Crab Apple,DD
24998,88585285,Lindernia,natans,,,,CR
24999,19379282,Medicago,astroites,,,,LC
25000,82949206,Pittosporum,sessilifolium,,,,DD
25001,50050135,Malus,prunifolia,,Chinese Apple,sibirisk apel;Chinese Apple;Plum-leaf Apple;Pommier à feuilles de prunus;qiu zi;Kirsch-Apfel,DD
25002,58963040,Syngonanthus,peruvianus,,,,LC
25003,19379299,Melilotus,italicus,,Italian Melilot,Italian Melilot,LC
25004,88585317,Torenia,stolonifera,,,,LC
25005,19379374,Rhynchosia,minima,,,,LC
25006,21345484,Hordeum,stenostachys,,,,LC
25007,107250519,Aspidosperma,compactinervium,,,,DD
25008,55948517,Brahea,armata,,,,LC
25009,21345532,Hordeum,tetraploidum,,,,LC
25010,83604749,Ophiorrhiza,longii,,,,CR
25011,55948562,Brahea,dulcis,,Capulín,Soyate;Capulín;Suyate,LC
25012,90343062,Sorbus,bakonyensis,,,,CR
25013,107250540,Aspidosperma,ingratum,,,,DD
25014,101493143,Sorbus,domugledica,,,,DD
25015,83604817,Corallodiscus,cooperi,,,,VU
25016,82949480,Pittosporum,simsonii,,,,LC
25017,19379575,Trifolium,clusii,,,,LC
25018,83604887,Didymocarpus,bhutanicus,,,,LC
25019,107250560,Ditassa,fontellae,,,,DD
25020,55948714,Brahea,brandegeei,,Palma Negra,Palma de Tlaco;Palma Negra,LC
25021,19379644,Trifolium,scabrum,,Rough Clover,Rough Clover;Rauher Klee;Klever Shershavyi,LC
25022,83604927,Isodon,atroruber,,,,EN
25023,82949593,Pittosporum,sylvaticum,,,,VU
25024,110474723,Dipteryx,micrantha,,Cumaru,Charapilla;Cumaru;Kumarut;Brazilian Teak;Cumaru Ferro;Shihuahuaco,DD
25025,107250577,Forsteronia,linearis,,,,DD
25026,82949619,Pittosporum,verrucosum,,,,NT
25027,19379712,Trigonella,cylindracea,,,,LC
25028,88585789,Ammannia,alternifolia,,,,CR
25029,55948894,Brahea,decumbens,,,,LC
25030,19379811,Vicia,tenuifolia,,Bramble Vetch,Vesce A Petites Flles;Naryin Nabchit Gish;Fine-leaf Vetch;Garoshak Tankalisty;Goroshek Tonkolistnyi;Goroshek Buassie;Garoshek Izmechivyi;Bramble Vetch;Schmalblattrige Vogel-wicke;Garoshek Drevni,LC
25031,86095471,Sorbus,herbipolitana,,,Würzburger Mehlbeere,CR
25032,86095479,Sorbus,herefordensis,,Herefordshire Whitebeam,Herefordshire Whitebeam,EN
25033,86095491,Sorbus,hohenesteri,,,Hohenesters Mehlbeere,CR
25034,107250606,Mandevilla,crassinoda,,,,EN
25035,86095495,Sorbus,holubyana,,,,CR
25036,86095515,Sorbus,hoppeana,,,,EN
25037,83474088,Asplenium,hybridum,,Dalmatian Spleenwort,križani zlatinjak;Dalmatian Spleenwort,DD
25038,107250622,Marsdenia,glaziovii,,,,DD
25039,82949850,Pittosporum,xanthanthum,,,,DD
25040,49002226,Nepenthes,rigidifolia,,,,CR
25041,55949043,Brahea,moorei,,Palmilla enana azul,Palmilla enana azul,LC
25042,50050877,Malus,sikkimensis,,Sikkim Crabapple,Sikkim Crabapple;锡金海棠;xi jin hai dang,DD
25043,56604509,Thelypteris,bermudiana,,Bermuda Shield Fern,Bermuda Shield Fern,EN
25044,88586122,Ammannia,calcicola,,,,EN
25045,50050991,Malus,spectabilis,,Asiatic Apple,Chinese Crab Apple;fagerapel;Pracht-Apfel;hai tang hua;Asiatic Apple;海棠花,DD
25046,64862189,Polygala,galapageia,,Galapagos Milkwort,Galapagos Milkwort,LC
25047,83605599,Buddleja,bhutanica,,,,VU
25048,88586338,Ammannia,cryptantha,,,,VU
25049,86095987,Sorbus,legrei,,,,EN
25050,86096051,Sorbus,meierottii,,,Meierotts Mehlbeere,CR
25051,88586438,Ammannia,heterophylla,,,,EN
25052,55949511,Chamaedorea,alternans,,Camedor tepejilote,Camedor tepejilote,LC
25053,86096092,Sorbus,mergenthaleriana,,,Mergenthalers Mehlbeere,CR
25054,88586492,Ammannia,pauciramosa,,,,EN
25055,86096182,Sorbus,milensis,,,,CR
25056,21346627,Oryza,australiensis,,Australian Rice,Australian Rice,LC
25057,71022930,Okoubaka,michelsonii,,,,VU
25058,71022951,Okoubaka,aubrevillei,,Death Tree,Death Tree,EN
25059,88586626,Ammannia,quadriciliata,,,,EN
25060,88586647,Nymphoides,bosseri,,,,EN
25061,21346729,Oryza,longistaminata,,Red Rice,Red Rice,LC
25062,46512559,Podocarpus,madagascariensis,,,,NT
25063,88586689,Nymphoides,elegans,,,,EN
25064,46512613,Podocarpus,rotundus;madagascariensis,,,,DD
25065,83474922,Asplenium,lolegnamense,,Madeira Rustyback Fern,Madeira Rustyback Fern,VU
25066,64862712,Portulaca,howellii,,Galapagos Purslane,Galapagos Purslane,LC
25067,21346818,Oryza,minuta,,,,LC
25068,56605187,Diplazium,laffanianum,,Governor Laffan's Fern,Governor Laffan's Fern,EW
25069,55949924,Chamaedorea,carchensis,,Tepejilote chiapaneco,Tepejilote chiapaneco,LC
25070,55949968,Chamaedorea,cataractarum,,Cascade Palm,Cat Palm;Cascade Palm;Guayita de Arroyo,LC
25071,110082733,Ardisia,dom,,,,CR
25072,55950006,Chamaedorea,elatior,,Junco de Bejuco,Tepejilotillo;Tepejilote;Junco;Cola de Gullo;Junco de Bejuco,LC
25073,18909928,Aegilops,vavilovii,,,,LC
25074,21347040,Oryza,punctata,,Red Rice,Red Rice;Arroz-Selvagem,LC
25075,83475245,Asplenium,macedonicum,,Macedonian Spleenwort,Macedonian Spleenwort,LC
25076,86096715,Sorbus,paxiana,,,,DD
25077,21347158,Oryza,ridleyi,,,,LC
25078,86096759,Sorbus,pekarovae,,,,CR
25079,62051372,Camellia,cordifolia,,,,LC
25080,86096929,Sorbus,perlonga,,,Langblättrige Mehlbeere,CR
25081,64863275,Castela,galapageia,,Bitterbush,Amargo;Castela;Bitterbush,LC
25082,49003607,Nepenthes,rowaniae,,,,LC
25083,58965085,Caperonia,zaponzeta,,,,LC
25084,88587411,Hydrotriche,bryoides,,,,EN
25085,88587454,Hydrotriche,galiifolia,,,,EN
25086,83475652,Asplenium,majoricum,,Majorca Spleenwort,Majorca Spleenwort,VU
25087,62051441,Camellia,costei,,,,LC
25088,55950561,Chamaedorea,foveata,,Tepejilote de monte,Tepejilote de monte,VU
25089,88587514,Hydrotriche,hottoniiflora,,,,NT
25090,88587527,Hydrotriche,mayacoides,,,,CR
25091,104185163,Plantago,arborescens,,,,DD
25092,110083455,Psychotria,njumei,,,,EN
25093,64863710,Exodeconus,miersii,,Galapagos Shore Petunia,Trompeta de orilla;Galapagos Shore Petunia,LC
25094,83607044,Cryptocarya,bhutanica,,,,LC
25095,95534605,Sorbus,keszthelyensis,,,,VU
25096,88981028,Magnolia,bawangensis,,,,DD
25097,83607131,Euphorbia,bhutanica;griffithii,,,,DD
25098,56344183,Costus,bracteatus,,,,LC
25099,88981112,Magnolia,sulawesiana,,,,EN
25100,83607259,Hypericum,sherriffii,,,,EN
